total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,81071,64,81071,64,95341,0.14967327802309605,0.14967327802309605,0.09859154929577464,0.09859154929577464
1,81889,66,81889,66,95341,0.1410935484209312,0.1410935484209312,0.07042253521126761,0.07042253521126761
2,73935,67,73935,67,95341,0.2245204057016394,0.2245204057016394,0.056338028169014086,0.056338028169014086
3,73935,67,73935,67,95341,0.2245204057016394,0.2245204057016394,0.056338028169014086,0.056338028169014086
4,73935,67,73935,67,95341,0.2245204057016394,0.2245204057016394,0.056338028169014086,0.056338028169014086
5,73935,67,73815,65,95341,0.2245204057016394,0.22577904574107677,0.056338028169014086,0.08450704225352113
6,80649,67,80649,67,95341,0.15409949549511753,0.15409949549511753,0.056338028169014086,0.056338028169014086
7,80649,67,80631,64,95341,0.15409949549511753,0.15428829150103313,0.056338028169014086,0.09859154929577464
8,80649,67,80649,67,95341,0.15409949549511753,0.15409949549511753,0.056338028169014086,0.056338028169014086
9,80649,67,80649,67,95341,0.15409949549511753,0.15409949549511753,0.056338028169014086,0.056338028169014086
10,80649,67,80631,64,95341,0.15409949549511753,0.15428829150103313,0.056338028169014086,0.09859154929577464
11,80649,67,80631,64,95341,0.15409949549511753,0.15428829150103313,0.056338028169014086,0.09859154929577464
12,80649,67,80631,64,95341,0.15409949549511753,0.15428829150103313,0.056338028169014086,0.09859154929577464
13,80649,67,73267,65,95341,0.15409949549511753,0.2315268352545075,0.056338028169014086,0.08450704225352113
14,80649,67,72449,63,95341,0.15409949549511753,0.24010656485667237,0.056338028169014086,0.11267605633802817
15,80649,67,72425,63,95341,0.15409949549511753,0.24035829286455984,0.056338028169014086,0.11267605633802817
16,80649,67,59863,64,95341,0.15409949549511753,0.37211692765966375,0.056338028169014086,0.09859154929577464
17,80649,67,59863,64,95341,0.15409949549511753,0.37211692765966375,0.056338028169014086,0.09859154929577464
18,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
19,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
20,80649,67,55117,65,95341,0.15409949549511753,0.42189614121941243,0.056338028169014086,0.08450704225352113
21,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
22,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
23,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
24,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
25,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
26,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
27,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
28,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
29,80649,67,54299,65,95341,0.15409949549511753,0.4304758708215773,0.056338028169014086,0.08450704225352113
30,80649,67,62325,65,95341,0.15409949549511753,0.34629382951720666,0.056338028169014086,0.08450704225352113
31,80649,67,62325,65,95341,0.15409949549511753,0.34629382951720666,0.056338028169014086,0.08450704225352113
32,80649,67,62325,65,95341,0.15409949549511753,0.34629382951720666,0.056338028169014086,0.08450704225352113
33,80649,67,65290,64,95341,0.15409949549511753,0.31519493187610786,0.056338028169014086,0.09859154929577464
34,80649,67,71537,64,95341,0.15409949549511753,0.2496722291563965,0.056338028169014086,0.09859154929577464
35,80649,67,64703,65,95341,0.15409949549511753,0.32135177940235576,0.056338028169014086,0.08450704225352113
36,80649,67,59043,64,95341,0.15409949549511753,0.3807176345958192,0.056338028169014086,0.09859154929577464
37,80649,67,59043,64,95341,0.15409949549511753,0.3807176345958192,0.056338028169014086,0.09859154929577464
38,80649,67,52796,62,95341,0.15409949549511753,0.4462403373155306,0.056338028169014086,0.1267605633802817
39,80649,67,49831,63,95341,0.15409949549511753,0.4773392349566294,0.056338028169014086,0.11267605633802817
40,80649,67,52796,62,95341,0.15409949549511753,0.4462403373155306,0.056338028169014086,0.1267605633802817
41,80649,67,61151,63,95341,0.15409949549511753,0.35860752456970246,0.056338028169014086,0.11267605633802817
42,80649,67,61151,63,95341,0.15409949549511753,0.35860752456970246,0.056338028169014086,0.11267605633802817
43,80649,67,67985,63,95341,0.15409949549511753,0.2869279743237432,0.056338028169014086,0.11267605633802817
44,80649,67,73645,65,95341,0.15409949549511753,0.22756211913027974,0.056338028169014086,0.08450704225352113
