2000 1980 1911 91 91 77
1900 1890 1890 91 91 85
1900 1875 1840 91 91 79
1200 1199 1199 91 91 77
2000 1998 1984 91 91 81
1700 1693 1662 91 91 82
1900 1892 1851 91 91 81
1400 1396 1396 91 91 84
1300 1297 1289 91 91 85
3500 2614 2472 90 91 84
1600 1596 1593 91 91 84
1600 1599 1590 91 91 83
1900 1894 1805 91 91 79
3100 2173 2028 90 91 83
2400 2383 2376 91 91 81
2100 2084 2005 91 91 83
2100 2023 2020 91 91 81
1800 1769 1754 91 91 75
1600 1596 1596 91 91 79
1900 1883 1883 91 91 67
1500 1498 1496 91 91 79
1600 1596 1596 91 91 77
1600 1594 1594 91 91 83
1400 1399 1396 91 91 84
1800 1796 1788 91 91 82
1800 1797 1770 91 91 79
1400 1398 1377 91 91 83
1500 1498 1495 91 91 79
3000 1968 1951 90 91 86
1000 998 993 91 91 83
1900 1895 1895 91 91 82
1400 1399 1387 91 91 81
1900 1889 1852 91 91 83
2000 1995 1907 91 91 76
1600 1599 1588 91 91 82
1400 1399 1395 91 91 82
1700 1698 1658 91 91 81
2000 1999 1934 91 91 82
1500 1499 1499 91 91 82
1700 1692 1673 91 91 80
2100 2098 2087 91 91 79
2200 2193 2148 91 91 70
1200 1199 1199 91 91 76
1700 1682 1659 91 91 81
1600 1598 1595 91 91 76
2000 1984 1967 91 91 77
1600 1598 1591 91 91 79
2200 2133 2133 91 91 82
2100 2094 2070 91 91 83
1800 1799 1793 91 91 77
1600 1598 1583 91 91 81
1800 1797 1797 91 91 85
2100 2077 2043 91 91 75
1700 1695 1695 91 91 81
2000 1992 1972 91 91 84
1700 1698 1695 91 91 77
1500 1496 1494 91 91 81
2700 2661 2636 91 91 84
2000 1992 1976 91 91 78
1400 1397 1396 91 91 78
1600 1599 1599 91 91 77
2100 2074 2010 91 91 78
2800 2795 2760 91 91 83
1400 1395 1385 91 91 83
1500 1498 1495 91 91 76
1700 1692 1692 91 91 75
2000 1966 1966 91 91 74
1700 1696 1696 91 91 79
1700 1698 1693 91 91 75
1700 1683 1682 91 91 73
1700 1686 1667 91 91 81
1200 1197 1192 91 91 74
2400 2319 2304 91 91 81
2000 1952 1949 91 91 81
1700 1698 1697 91 91 85
1900 1897 1829 91 91 81
1900 1895 1810 91 91 81
1800 1799 1799 91 91 80
2200 2178 2109 91 91 80
1200 1199 1197 91 91 75
2800 2797 2745 91 91 80
1700 1685 1652 91 91 82
1400 1399 1384 91 91 83
1800 1797 1797 91 91 81
1800 1799 1788 91 91 77
1900 1899 1881 91 91 75
1400 1398 1389 91 91 79
2300 2269 2269 91 91 80
2600 2570 2532 91 91 82
1500 1498 1494 91 91 79
1900 1893 1868 91 91 74
2900 2195 1870 90 91 77
1900 1897 1820 91 91 80
1600 1598 1595 91 91 83
2000 1951 1951 91 91 77
2100 2099 2086 91 91 83
2000 1959 1958 91 91 81
2200 2171 2171 91 91 81
1500 1495 1495 91 91 82
1400 1399 1398 91 91 83
1800 1799 1799 91 91 67
3100 2099 2095 90 91 82
1900 1881 1866 91 91 80
2000 1974 1972 91 91 76
1600 1599 1572 91 91 83
3200 2113 2101 90 91 78
1800 1799 1789 91 91 80
1200 1197 1192 91 91 77
2000 1959 1915 91 91 86
1400 1399 1397 91 91 87
3100 2071 2052 90 91 79
1900 1894 1876 91 91 82
1900 1896 1896 91 91 75
1400 1398 1398 91 91 77
1700 1692 1692 91 91 77
1500 1498 1491 91 91 84
1800 1786 1782 91 91 76
1600 1599 1593 91 91 80
1800 1799 1753 91 91 78
1000 999 999 91 91 76
2000 1984 1934 91 91 79
1800 1799 1799 91 91 80
1800 1768 1768 91 91 85
1800 1799 1799 91 91 80
1200 1199 1187 91 91 79
3100 2040 2031 90 91 65
1900 1899 1887 91 91 82
1400 1398 1374 91 91 81
1800 1794 1780 91 91 77
1600 1593 1591 91 91 75
1700 1696 1642 91 91 84
1800 1718 1714 91 91 75
1200 1198 1197 91 91 84
3100 2072 2058 90 91 79
1700 1699 1695 91 91 77
2500 2405 2405 91 91 87
1800 1799 1753 91 91 73
3000 1968 1945 90 91 78
1800 1770 1745 91 91 78
1900 1899 1899 91 91 84
1800 1777 1744 91 91 71
2300 2262 2224 91 91 83
3400 2555 2344 90 91 78
1900 1863 1863 91 91 83
1800 1795 1760 91 91 82
1700 1699 1692 91 91 81
1900 1899 1862 91 91 86
1800 1797 1771 91 91 81
2000 1976 1976 91 91 81
1800 1799 1771 91 91 75
1700 1699 1665 91 91 80
1800 1798 1798 91 91 74
1600 1594 1592 91 91 76
1400 1398 1375 91 91 81
1900 1871 1828 91 91 83
2000 1996 1978 91 91 81
2800 2798 2773 91 91 82
1600 1598 1597 91 91 68
700 699 692 91 91 80
1900 1898 1894 91 91 81
1400 1399 1399 91 91 76
2200 2197 2143 91 91 78
1600 1599 1599 91 91 75
1800 1781 1780 91 91 81
1500 1496 1492 91 91 77
2300 2297 2293 91 91 81
1600 1597 1597 91 91 78
1800 1798 1789 91 91 83
1600 1594 1584 91 91 79
2000 1994 1937 91 91 78
1900 1893 1876 91 91 81
1400 1399 1399 91 91 80
1900 1882 1882 91 91 79
1900 1891 1833 91 91 83
2000 1991 1942 91 91 78
1800 1785 1744 91 91 82
2000 1904 1904 91 91 82
1000 999 999 91 91 79
1600 1592 1516 91 91 77
2200 2182 2122 91 91 81
3100 2101 2005 90 91 76
3000 2998 1964 90 91 78
1800 1799 1720 91 91 79
1700 1697 1697 91 91 85
2100 2087 2062 91 91 87
1800 1787 1787 91 91 80
1600 1592 1591 91 91 78
1700 1698 1696 91 91 79
1900 1886 1862 91 91 79
1600 1594 1594 91 91 80
3100 2127 2042 90 91 79
1300 1297 1292 91 91 77
1800 1799 1799 91 91 76
1800 1777 1769 91 91 78
1900 1898 1898 91 91 75
2100 2097 2097 91 91 82
1500 1495 1495 91 91 77
3200 2180 2135 90 91 83
2000 1992 1992 91 91 78
3200 2240 2195 90 91 82
1600 1596 1585 91 91 78
3100 2250 2035 90 91 77
1900 1825 1825 91 91 81
2000 1988 1931 91 91 77
2100 2057 2057 91 91 84
1600 1598 1596 91 91 81
1600 1598 1595 91 91 80
2100 2093 2010 91 91 81
1500 1491 1491 91 91 76
1700 1698 1664 91 91 78
2000 1993 1993 91 91 69
2000 1960 1942 91 91 79
1800 1799 1737 91 91 80
1800 1795 1738 91 91 76
1900 1857 1857 91 91 79
2300 2296 2296 91 91 79
2300 2286 2286 91 91 85
2500 2449 2401 91 91 81
1800 1797 1771 91 91 74
1800 1770 1706 91 91 81
1400 1399 1396 91 91 76
1800 1744 1742 91 91 87
1700 1698 1698 91 91 83
1600 1599 1594 91 91 82
1600 1599 1583 91 91 80
1800 1794 1793 91 91 73
1500 1498 1498 91 91 84
2300 2291 2216 91 91 77
1800 1798 1747 91 91 67
1800 1788 1718 91 91 79
1900 1897 1895 91 91 77
1700 1696 1648 91 91 74
1900 1899 1899 91 91 84
1900 1890 1890 91 91 81
1900 1895 1877 91 91 75
3100 2143 2064 90 91 80
2200 2153 2126 91 91 74
1500 1493 1479 91 91 79
1900 1897 1890 91 91 77
2200 2177 2144 91 91 77
1600 1594 1594 91 91 83
1300 1299 1293 91 91 82
1800 1731 1719 91 91 85
1900 1897 1889 91 91 77
2100 2091 2006 91 91 82
1300 1298 1294 91 91 82
2000 1996 1970 91 91 80
1900 1872 1830 91 91 79
1200 1199 1195 91 91 79
3200 2229 2152 90 91 84
3000 2456 1962 89 91 78
1700 1699 1698 91 91 83
2200 2121 2101 91 91 81
1400 1397 1394 91 91 83
2100 2098 2040 91 91 82
2000 1981 1923 91 91 83
2200 2197 2138 91 91 80
2300 2291 2217 91 91 84
2300 2261 2261 91 91 73
1900 1895 1877 91 91 82
1700 1629 1609 91 91 81
1900 1892 1892 91 91 80
1700 1690 1690 91 91 79
1300 1298 1290 91 91 76
1700 1694 1692 91 91 77
1300 1297 1297 91 91 83
800 799 795 91 91 84
1600 1594 1589 91 91 80
1700 1695 1689 91 91 74
1800 1799 1791 91 91 85
1800 1796 1756 91 91 77
1700 1697 1670 91 91 84
3100 2325 2010 90 91 76
1700 1698 1670 91 91 81
2600 2579 2579 91 91 86
1700 1697 1672 91 91 81
1300 1299 1287 91 91 75
2200 2157 2136 91 91 77
1800 1799 1799 91 91 82
1900 1872 1869 91 91 80
2700 2690 2690 91 91 77
2000 1998 1929 91 91 79
1400 1399 1395 91 91 80
1400 1397 1397 91 91 78
1900 1876 1834 91 91 75
1900 1896 1864 91 91 79
1600 1579 1579 91 91 85
3800 2858 2776 90 91 72
1300 1296 1293 91 91 74
2100 2034 2028 91 91 79
2300 2286 2215 91 91 79
1900 1867 1856 91 91 75
1900 1858 1842 91 91 80
1000 999 999 91 91 84
2000 1996 1977 91 91 77
2200 2173 2110 91 91 80
1600 1597 1597 91 91 76
1500 1498 1493 91 91 76
1200 1199 1199 91 91 81
2200 2188 2188 91 91 87
1600 1593 1553 91 91 76
1200 1199 1197 91 91 81
200 199 199 91 91 74
2000 1991 1952 91 91 79
2000 1964 1964 91 91 75
2900 1892 1860 90 91 78
1800 1794 1792 91 91 81
1400 1399 1390 91 91 84
3000 2219 1971 90 91 76
1800 1794 1784 91 91 79
1800 1776 1750 91 91 83
1800 1792 1792 91 91 87
1700 1695 1695 91 91 77
1700 1686 1686 91 91 80
3100 2088 2077 90 91 77
2100 2096 2059 91 91 83
3100 2448 2010 90 91 84
2000 1966 1924 91 91 80
3100 2182 2027 90 91 79
1700 1698 1672 91 91 84
1400 1398 1397 91 91 80
1300 1299 1295 91 91 77
1600 1586 1568 91 91 81
1900 1892 1821 91 91 76
1400 1399 1399 91 91 77
1700 1694 1676 91 91 80
2000 1912 1912 91 91 83
2200 2192 2185 91 91 84
2000 1993 1985 91 91 80
1400 1399 1398 91 91 80
900 899 899 91 91 85
1900 1899 1899 91 91 76
1700 1698 1675 91 91 80
1400 1398 1395 91 91 75
1800 1798 1755 91 91 77
2200 2169 2169 91 91 79
1700 1698 1667 91 91 84
1800 1784 1706 91 91 84
1800 1776 1726 91 91 79
2200 2174 2174 91 91 75
3100 2436 2067 90 91 82
1600 1598 1591 91 91 81
1800 1794 1792 91 91 78
1500 1497 1492 91 91 76
2000 1982 1963 91 91 78
1400 1399 1393 91 91 82
1700 1695 1678 91 91 71
1700 1697 1677 91 91 78
1300 1299 1297 91 91 86
2500 2455 2455 91 91 72
1800 1781 1781 91 91 80
1900 1895 1869 91 91 80
1600 1599 1563 91 91 80
1300 1294 1292 91 91 82
1600 1597 1597 91 91 71
900 899 897 91 91 81
1700 1694 1668 91 91 78
2000 1984 1982 91 91 81
200 199 199 91 91 75
2000 1997 1997 91 91 82
1600 1599 1599 91 91 76
2200 2114 2105 91 91 79
1300 1299 1293 91 91 72
1800 1795 1761 91 91 81
2500 2491 2491 91 91 78
1700 1681 1678 91 91 81
1800 1792 1788 91 91 78
2000 1997 1980 91 91 75
3000 2123 1995 90 91 75
1900 1894 1876 91 91 79
1900 1893 1851 91 91 82
200 199 198 91 91 80
1800 1791 1791 91 91 78
1400 1395 1391 91 91 78
3100 2157 2063 90 91 76
1900 1899 1899 91 91 82
1900 1899 1845 91 91 77
2400 2363 2363 91 91 76
1400 1394 1394 91 91 85
1600 1594 1562 91 91 84
3200 2223 2192 90 91 71
1800 1790 1775 91 91 78
1800 1769 1763 91 91 82
1600 1598 1586 91 91 83
1900 1868 1863 91 91 77
1300 1296 1295 91 91 75
1300 1297 1297 91 91 81
1700 1698 1693 91 91 83
2700 2656 2656 91 91 82
1300 1298 1298 91 91 84
1600 1598 1598 91 91 79
1300 1295 1295 91 91 82
2200 2167 2110 91 91 78
1600 1595 1575 91 91 83
900 898 896 91 91 82
1800 1793 1778 91 91 81
1700 1676 1657 91 91 83
1900 1895 1895 91 91 80
2200 2118 2117 91 91 77
2000 1997 1972 91 91 82
1300 1299 1289 91 91 84
2000 1982 1969 91 91 76
2200 2174 2152 91 91 82
1900 1891 1813 91 91 86
1900 1898 1898 91 91 75
1800 1785 1749 91 91 81
2100 2093 2093 91 91 83
2000 1986 1975 91 91 74
1800 1795 1740 91 91 81
2200 2194 2171 91 91 81
1500 1498 1498 91 91 85
1700 1698 1694 91 91 77
1700 1699 1683 91 91 74
1800 1787 1756 91 91 82
1400 1393 1386 91 91 77
1700 1698 1654 91 91 81
1700 1693 1685 91 91 82
1800 1787 1778 91 91 81
2200 2186 2163 91 91 75
1800 1799 1782 91 91 80
1300 1299 1299 91 91 83
1500 1499 1474 91 91 77
1600 1598 1595 91 91 79
2100 2018 2018 91 91 80
3100 2171 2066 90 91 81
2300 2287 2281 91 91 79
1700 1691 1685 91 91 75
600 599 599 91 91 82
2100 2064 2061 91 91 81
1700 1698 1691 91 91 74
1400 1399 1393 91 91 76
1900 1892 1849 91 91 75
1100 1098 1079 91 91 80
3100 2227 2070 90 91 71
2100 2054 2054 91 91 81
1400 1396 1396 91 91 83
1900 1894 1884 91 91 80
1400 1396 1393 91 91 80
1900 1872 1865 91 91 81
1400 1398 1393 91 91 86
1600 1599 1591 91 91 76
1800 1799 1799 91 91 77
1700 1697 1696 91 91 85
1900 1875 1866 91 91 87
2800 2745 2714 91 91 79
1800 1799 1794 91 91 80
1800 1798 1754 91 91 85
1900 1890 1885 91 91 70
3100 2120 2080 90 91 78
3200 2256 2148 90 91 77
2300 2291 2260 91 91 80
1700 1698 1698 91 91 73
1600 1598 1586 91 91 78
1800 1798 1792 91 91 74
1900 1892 1863 91 91 78
1400 1399 1394 91 91 79
3400 2390 2336 90 91 85
1700 1699 1698 91 91 85
1900 1898 1885 91 91 75
2100 2055 2055 91 91 75
2000 1990 1962 91 91 79
1200 1199 1187 91 91 77
2500 2460 2451 91 91 77
2000 1995 1908 91 91 81
1800 1798 1775 91 91 77
1900 1861 1858 91 91 83
2300 2288 2288 91 91 77
1500 1494 1494 91 91 78
1700 1697 1666 91 91 84
2100 2095 2093 91 91 86
2100 2098 2031 91 91 79
1800 1797 1790 91 91 80
1500 1493 1489 91 91 71
1900 1853 1837 91 91 82
1800 1798 1785 91 91 82
2100 2053 2019 91 91 83
1700 1689 1689 91 91 78
1000 999 995 91 91 78
1600 1599 1593 91 91 84
2200 2178 2136 91 91 88
1700 1699 1684 91 91 76
1800 1767 1741 91 91 85
3100 2084 2039 90 91 81
1500 1497 1497 91 91 81
1800 1741 1732 91 91 80
1900 1897 1897 91 91 77
1900 1879 1875 91 91 80
2200 2192 2129 91 91 79
1800 1799 1787 91 91 77
1600 1598 1592 91 91 84
3300 2386 2232 90 91 76
1600 1591 1577 91 91 78
2000 1983 1983 91 91 73
2000 1994 1994 91 91 78
1500 1494 1494 91 91 74
2100 2089 2085 91 91 82
1400 1399 1392 91 91 81
1300 1298 1295 91 91 80
1300 1299 1299 91 91 85
1800 1797 1797 91 91 84
1700 1698 1690 91 91 86
2000 1967 1952 91 91 79
2000 1985 1985 91 91 79
3100 2094 2032 90 91 82
1300 1295 1291 91 91 82
1700 1686 1655 91 91 85
1900 1898 1851 91 91 78
1600 1587 1578 91 91 74
1800 1797 1793 91 91 75
1800 1795 1788 91 91 73
1900 1890 1890 91 91 82
2400 2383 2334 91 91 82
1700 1696 1696 91 91 76
1800 1795 1733 91 91 77
1900 1871 1869 91 91 79
1500 1498 1493 91 91 80
2000 1990 1987 91 91 73
1800 1791 1788 91 91 75
1500 1498 1486 91 91 85
2300 2275 2263 91 91 71
1600 1599 1594 91 91 80
1600 1597 1566 91 91 78
1900 1899 1801 91 91 82
1800 1799 1751 91 91 78
2200 2188 2188 91 91 81
2300 2273 2273 91 91 72
1500 1497 1497 91 91 81
1700 1697 1681 91 91 87
700 699 697 91 91 79
1700 1699 1697 91 91 77
1700 1693 1677 91 91 84
1700 1697 1674 91 91 79
1700 1696 1696 91 91 81
2300 2292 2292 91 91 79
1700 1682 1682 91 91 84
3100 2087 2042 90 91 80
500 499 499 91 91 70
1200 1199 1182 91 91 80
1700 1676 1660 91 91 76
2100 2091 2091 91 91 78
1700 1679 1657 91 91 81
2200 2196 2185 91 91 82
1700 1683 1657 91 91 81
2000 1997 1905 91 91 78
1900 1848 1848 91 91 76
2100 2089 2048 91 91 83
1700 1690 1690 91 91 75
2200 2178 2112 91 91 86
1800 1799 1732 91 91 79
1800 1786 1776 91 91 80
2000 1999 1994 91 91 78
1900 1899 1826 91 91 80
1300 1295 1293 91 91 81
1600 1599 1588 91 91 82
1900 1864 1857 91 91 74
1700 1697 1660 91 91 79
2300 2222 2222 91 91 78
1700 1697 1678 91 91 78
1500 1499 1490 91 91 79
2000 1991 1989 91 91 78
1800 1799 1799 91 91 78
1700 1699 1695 91 91 79
1300 1298 1298 91 91 82
1100 1099 1096 91 91 73
3100 2202 2033 90 91 79
1700 1697 1696 91 91 78
1600 1599 1598 91 91 74
1600 1576 1576 91 91 71
1700 1696 1696 91 91 85
1900 1899 1805 91 91 75
2100 2089 2087 91 91 75
1600 1588 1588 91 91 86
2400 2343 2343 91 91 77
2100 2050 2035 91 91 81
1000 999 999 91 91 70
1400 1399 1399 91 91 82
1700 1699 1688 91 91 82
2300 2260 2255 91 91 83
1400 1398 1398 91 91 82
1400 1399 1394 91 91 79
1700 1692 1692 91 91 77
2100 2065 2035 91 91 83
1700 1699 1697 91 91 78
1900 1889 1885 91 91 77
1400 1399 1399 91 91 79
1600 1587 1583 91 91 78
1900 1891 1876 91 91 79
1700 1658 1658 91 91 84
1700 1692 1692 91 91 79
1900 1899 1833 91 91 80
1800 1786 1771 91 91 77
2200 2199 2199 91 91 83
2200 2168 2168 91 91 80
2300 2295 2272 91 91 80
3100 2103 2048 90 91 76
1600 1597 1596 91 91 77
2000 1997 1997 91 91 84
1800 1793 1788 91 91 77
1800 1793 1793 91 91 87
1900 1898 1888 91 91 82
1800 1799 1799 91 91 78
1400 1395 1374 91 91 79
2200 2198 2198 91 91 77
2000 1971 1930 91 91 83
1800 1789 1775 91 91 79
3300 2307 2271 90 91 83
2000 1985 1929 91 91 85
1600 1598 1584 91 91 87
1400 1396 1386 91 91 77
3300 2332 2275 90 91 79
2000 1943 1920 91 91 84
2100 2079 2004 91 91 74
2800 2774 2706 91 91 86
1700 1694 1689 91 91 76
1800 1794 1787 91 91 81
2200 2185 2176 91 91 77
1500 1497 1485 91 91 82
1400 1399 1394 91 91 78
1900 1883 1822 91 91 76
1800 1795 1789 91 91 74
1600 1599 1590 91 91 83
2000 1921 1921 91 91 79
2100 2091 2091 91 91 79
2800 2794 2773 91 91 81
3100 2026 2010 90 91 81
2200 2163 2163 91 91 80
2200 2192 2117 91 91 81
2300 2212 2212 91 91 82
1400 1396 1382 91 91 79
1300 1299 1293 91 91 82
1900 1891 1847 91 91 82
2300 2298 2220 91 91 77
2000 1983 1968 91 91 81
2100 2024 2023 91 91 81
3100 3093 2033 90 91 75
1500 1499 1499 91 91 80
1500 1492 1482 91 91 77
2200 2182 2182 91 91 83
800 799 795 91 91 85
2000 1988 1914 91 91 79
3000 1952 1947 90 91 81
1700 1690 1667 91 91 87
1900 1897 1897 91 91 81
3100 2241 2058 90 91 73
1700 1697 1683 91 91 79
1800 1789 1789 91 91 80
1400 1399 1399 91 91 75
1700 1698 1683 91 91 77
3100 2134 2085 90 91 78
1400 1399 1399 91 91 84
1700 1699 1688 91 91 80
2200 2138 2124 91 91 83
1700 1698 1698 91 91 81
2200 2158 2158 91 91 75
3100 2169 2096 90 91 75
1400 1397 1379 91 91 80
1900 1895 1890 91 91 80
3000 2036 1961 90 91 75
1300 1298 1295 91 91 78
2400 2376 2334 91 91 82
1900 1896 1872 91 91 81
4100 3122 3006 90 91 83
2000 1998 1995 91 91 77
2000 1997 1997 91 91 83
1600 1599 1599 91 91 84
1900 1866 1860 91 91 77
1500 1497 1493 91 91 82
700 699 698 91 91 80
1700 1699 1673 91 91 75
1800 1746 1730 91 91 78
1300 1297 1281 91 91 82
1900 1885 1876 91 91 80
1400 1399 1399 91 91 81
1700 1699 1694 91 91 77
1700 1671 1662 91 91 81
1900 1893 1848 91 91 80
1600 1598 1585 91 91 83
1400 1397 1392 91 91 78
1900 1895 1894 91 91 74
1600 1599 1596 91 91 80
2000 1996 1995 91 91 80
2400 2375 2331 91 91 80
1400 1399 1388 91 91 80
1600 1592 1584 91 91 84
1900 1891 1888 91 91 83
1600 1590 1526 91 91 79
1900 1893 1873 91 91 74
2200 2187 2187 91 91 83
2900 1943 1806 90 91 80
1900 1883 1864 91 91 82
1600 1597 1545 91 91 81
1900 1871 1871 91 91 76
2200 2199 2138 91 91 75
2300 2258 2258 91 91 80
1900 1884 1881 91 91 78
1600 1598 1598 91 91 79
2100 2008 2002 91 91 83
2000 1990 1911 91 91 82
2300 2228 2228 91 91 74
2100 2065 2048 91 91 78
2200 2196 2122 91 91 75
1900 1896 1836 91 91 78
1600 1597 1587 91 91 83
1900 1885 1885 91 91 82
1900 1868 1868 91 91 82
1700 1697 1682 91 91 88
1500 1499 1475 91 91 80
1500 1499 1478 91 91 83
3100 2040 2034 90 91 81
1400 1397 1394 91 91 85
1800 1793 1793 91 91 80
900 899 895 91 91 80
1600 1598 1582 91 91 83
2100 2018 2018 91 91 76
1700 1697 1696 91 91 81
1500 1497 1497 91 91 74
1700 1695 1688 91 91 82
2200 2152 2151 91 91 78
1800 1798 1778 91 91 75
1500 1493 1476 91 91 87
1700 1685 1674 91 91 76
2000 1998 1985 91 91 80
1600 1587 1586 91 91 83
1400 1397 1393 91 91 79
1400 1399 1377 91 91 82
1600 1599 1521 91 91 72
1500 1499 1488 91 91 78
2100 2098 2024 91 91 85
1200 1198 1198 91 91 79
1500 1498 1491 91 91 79
2000 1956 1941 91 91 68
700 699 697 91 91 78
1800 1773 1763 91 91 82
1700 1699 1687 91 91 78
1300 1298 1291 91 91 85
1700 1696 1653 91 91 76
2100 2076 2018 91 91 78
1200 1199 1199 91 91 85
1600 1579 1560 91 91 81
1800 1794 1794 91 91 84
2200 2121 2121 91 91 73
3200 2210 2112 90 91 83
1900 1895 1895 91 91 82
2000 1928 1928 91 91 82
1700 1698 1663 91 91 81
1900 1891 1849 91 91 79
3100 2042 2041 90 91 86
1900 1888 1882 91 91 82
1800 1798 1797 91 91 82
1700 1677 1634 91 91 79
1700 1688 1688 91 91 83
3200 2125 2104 90 91 78
2000 1963 1941 91 91 80
1500 1499 1498 91 91 79
2200 2147 2147 91 91 77
2100 2093 2062 91 91 76
1900 1883 1878 91 91 82
2000 1999 1997 91 91 80
1800 1786 1756 91 91 77
1900 1886 1840 91 91 78
1400 1399 1391 91 91 81
1400 1397 1371 91 91 83
1800 1792 1750 91 91 81
1700 1696 1648 91 91 83
2200 2107 2107 91 91 80
1500 1492 1480 91 91 75
1700 1698 1696 91 91 79
800 799 796 91 91 76
2100 2040 2033 91 91 83
1400 1398 1394 91 91 77
2000 1999 1999 91 91 80
2000 1995 1951 91 91 78
1800 1772 1769 91 91 80
1700 1699 1665 91 91 79
