total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,9554,200,9554,200,20150,0.5258560794044665,0.5258560794044665,0.08256880733944955,0.08256880733944955
1,10463,202,10463,202,20150,0.48074441687344915,0.48074441687344915,0.07339449541284404,0.07339449541284404
2,11220,203,11220,203,20150,0.4431761786600496,0.4431761786600496,0.06880733944954129,0.06880733944954129
3,11220,203,10311,201,20150,0.4431761786600496,0.488287841191067,0.06880733944954129,0.0779816513761468
4,11220,203,11220,201,20150,0.4431761786600496,0.4431761786600496,0.06880733944954129,0.0779816513761468
5,11220,203,11219,203,20150,0.4431761786600496,0.4432258064516129,0.06880733944954129,0.06880733944954129
6,11220,203,10462,202,20150,0.4431761786600496,0.4807940446650124,0.06880733944954129,0.07339449541284404
7,10461,204,10461,204,20150,0.48084367245657567,0.48084367245657567,0.06422018348623854,0.06422018348623854
8,11370,204,11370,204,20150,0.43573200992555833,0.43573200992555833,0.06422018348623854,0.06422018348623854
9,12279,206,12279,206,20150,0.39062034739454093,0.39062034739454093,0.05504587155963303,0.05504587155963303
10,12279,206,12278,204,20150,0.39062034739454093,0.39066997518610425,0.05504587155963303,0.06422018348623854
11,12279,206,12279,203,20150,0.39062034739454093,0.39062034739454093,0.05504587155963303,0.06880733944954129
12,12279,206,12278,204,20150,0.39062034739454093,0.39066997518610425,0.05504587155963303,0.06422018348623854
13,12279,206,12277,200,20150,0.39062034739454093,0.3907196029776675,0.05504587155963303,0.08256880733944955
14,12279,206,12278,197,20150,0.39062034739454093,0.39066997518610425,0.05504587155963303,0.0963302752293578
15,12279,206,12279,197,20150,0.39062034739454093,0.39062034739454093,0.05504587155963303,0.0963302752293578
16,12279,206,12279,197,20150,0.39062034739454093,0.39062034739454093,0.05504587155963303,0.0963302752293578
17,12279,206,12280,197,20150,0.39062034739454093,0.3905707196029777,0.05504587155963303,0.0963302752293578
18,12279,206,12281,195,20150,0.39062034739454093,0.39052109181141437,0.05504587155963303,0.10550458715596331
19,12279,206,12584,195,20150,0.39062034739454093,0.37548387096774194,0.05504587155963303,0.10550458715596331
20,12279,206,12583,195,20150,0.39062034739454093,0.3755334987593052,0.05504587155963303,0.10550458715596331
21,12279,206,13492,197,20150,0.39062034739454093,0.33042183622828786,0.05504587155963303,0.0963302752293578
22,12279,206,13492,197,20150,0.39062034739454093,0.33042183622828786,0.05504587155963303,0.0963302752293578
23,12279,206,13492,197,20150,0.39062034739454093,0.33042183622828786,0.05504587155963303,0.0963302752293578
24,12279,206,13491,198,20150,0.39062034739454093,0.3304714640198511,0.05504587155963303,0.09174311926605505
25,12279,206,13492,197,20150,0.39062034739454093,0.33042183622828786,0.05504587155963303,0.0963302752293578
26,12279,206,13493,197,20150,0.39062034739454093,0.33037220843672455,0.05504587155963303,0.0963302752293578
27,12279,206,13492,197,20150,0.39062034739454093,0.33042183622828786,0.05504587155963303,0.0963302752293578
28,12279,206,14401,197,20150,0.39062034739454093,0.28531017369727046,0.05504587155963303,0.0963302752293578
29,12279,206,14402,194,20150,0.39062034739454093,0.2852605459057072,0.05504587155963303,0.11009174311926606
30,12279,206,14403,195,20150,0.39062034739454093,0.2852109181141439,0.05504587155963303,0.10550458715596331
31,12279,206,14402,197,20150,0.39062034739454093,0.2852605459057072,0.05504587155963303,0.0963302752293578
32,12279,206,13493,197,20150,0.39062034739454093,0.33037220843672455,0.05504587155963303,0.0963302752293578
33,12279,206,13494,197,20150,0.39062034739454093,0.3303225806451613,0.05504587155963303,0.0963302752293578
34,12279,206,13493,197,20150,0.39062034739454093,0.33037220843672455,0.05504587155963303,0.0963302752293578
35,12279,206,14402,201,20150,0.39062034739454093,0.2852605459057072,0.05504587155963303,0.0779816513761468
36,12279,206,14403,201,20150,0.39062034739454093,0.2852109181141439,0.05504587155963303,0.0779816513761468
37,12279,206,13948,201,20150,0.39062034739454093,0.3077915632754342,0.05504587155963303,0.0779816513761468
38,12279,206,13949,197,20150,0.39062034739454093,0.30774193548387097,0.05504587155963303,0.0963302752293578
39,12279,206,13948,201,20150,0.39062034739454093,0.3077915632754342,0.05504587155963303,0.0779816513761468
40,12279,206,13039,203,20150,0.39062034739454093,0.3529032258064516,0.05504587155963303,0.06880733944954129
41,12279,206,13040,203,20150,0.39062034739454093,0.35285359801488836,0.05504587155963303,0.06880733944954129
42,12279,206,13041,202,20150,0.39062034739454093,0.35280397022332505,0.05504587155963303,0.07339449541284404
43,12279,206,13042,202,20150,0.39062034739454093,0.3527543424317618,0.05504587155963303,0.07339449541284404
44,12279,206,12739,200,20150,0.39062034739454093,0.3677915632754342,0.05504587155963303,0.08256880733944955
45,12279,206,12740,201,20150,0.39062034739454093,0.36774193548387096,0.05504587155963303,0.0779816513761468
46,12279,206,12741,202,20150,0.39062034739454093,0.3676923076923077,0.05504587155963303,0.07339449541284404
47,12279,206,12742,203,20150,0.39062034739454093,0.3676426799007444,0.05504587155963303,0.06880733944954129
48,12279,206,12742,203,20150,0.39062034739454093,0.3676426799007444,0.05504587155963303,0.06880733944954129
49,12279,206,12743,201,20150,0.39062034739454093,0.36759305210918114,0.05504587155963303,0.0779816513761468
50,12279,206,12743,201,20150,0.39062034739454093,0.36759305210918114,0.05504587155963303,0.0779816513761468
51,12279,206,12742,203,20150,0.39062034739454093,0.3676426799007444,0.05504587155963303,0.06880733944954129
52,12279,206,12742,203,20150,0.39062034739454093,0.3676426799007444,0.05504587155963303,0.06880733944954129
53,12279,206,12743,202,20150,0.39062034739454093,0.36759305210918114,0.05504587155963303,0.07339449541284404
54,12279,206,12744,200,20150,0.39062034739454093,0.3675434243176179,0.05504587155963303,0.08256880733944955
55,12279,206,12744,200,20150,0.39062034739454093,0.3675434243176179,0.05504587155963303,0.08256880733944955
56,12279,206,12744,200,20150,0.39062034739454093,0.3675434243176179,0.05504587155963303,0.08256880733944955
57,12279,206,13047,201,20150,0.39062034739454093,0.3525062034739454,0.05504587155963303,0.0779816513761468
58,12279,206,13048,198,20150,0.39062034739454093,0.35245657568238214,0.05504587155963303,0.09174311926605505
59,12279,206,13047,198,20150,0.39062034739454093,0.3525062034739454,0.05504587155963303,0.09174311926605505
60,12279,206,13046,198,20150,0.39062034739454093,0.3525558312655087,0.05504587155963303,0.09174311926605505
61,12279,206,13046,198,20150,0.39062034739454093,0.3525558312655087,0.05504587155963303,0.09174311926605505
62,12279,206,13501,198,20150,0.39062034739454093,0.3299751861042184,0.05504587155963303,0.09174311926605505
63,12279,206,13502,194,20150,0.39062034739454093,0.3299255583126551,0.05504587155963303,0.11009174311926606
64,12279,206,13501,194,20150,0.39062034739454093,0.3299751861042184,0.05504587155963303,0.11009174311926606
65,12279,206,13500,194,20150,0.39062034739454093,0.33002481389578164,0.05504587155963303,0.11009174311926606
66,12279,206,12591,198,20150,0.39062034739454093,0.375136476426799,0.05504587155963303,0.09174311926605505
67,12279,206,12591,198,20150,0.39062034739454093,0.375136476426799,0.05504587155963303,0.09174311926605505
68,12279,206,11682,199,20150,0.39062034739454093,0.4202481389578164,0.05504587155963303,0.0871559633027523
69,12279,206,10773,196,20150,0.39062034739454093,0.46535980148883377,0.05504587155963303,0.10091743119266056
