0 84
1 85
2 84
3 82
4 82
5 81
6 80
7 83
8 84
9 86
10 87
11 89
12 89
13 88
14 89
15 89
16 89
17 89
18 89
19 89
20 89
21 89
22 90
23 90
24 89
25 90
26 88
27 90
28 89
29 90
30 89
31 90
32 90
33 90
34 90
35 90
36 89
37 90
38 88
39 90
40 89
41 90
42 89
43 90
44 89
45 88
46 86
47 88
48 89
49 89
50 90
51 90
52 90
53 89
54 90
55 89
56 89
57 90
58 90
59 91
