104 3000 320 320
345 3000 320 320
1168 3000 320 320
104 3000 320 320
606 3000 320 320
190 3000 320 320
336 3000 320 320
648 3000 320 320
88 3000 320 320
200 3000 320 320
1510 3000 320 320
191 3000 320 320
45 3000 320 320
333 3000 320 320
113 3000 320 320
614 3000 320 320
127 3000 320 320
92 3000 320 320
345 3000 320 320
284 3000 320 320
126 3000 320 320
122 3000 320 320
265 3000 320 320
88 3000 320 320
153 3000 320 320
406 3000 320 320
209 3000 320 320
116 3000 320 320
308 3000 320 320
804 3000 320 320
597 3000 320 320
247 3000 320 320
237 3000 320 320
209 3000 320 320
284 3000 320 320
182 3000 320 320
105 3000 320 320
380 3000 320 320
528 3000 320 320
499 3000 320 320
272 3000 320 320
588 3000 320 320
99 3000 320 320
496 3000 320 320
120 3000 320 320
311 3000 320 320
933 3000 320 320
1212 3000 320 320
197 3000 320 320
144 3000 320 320
128 3000 320 320
238 3000 320 320
424 3000 320 320
51 3000 320 320
189 3000 320 320
1036 3000 320 320
637 3000 320 320
1184 3000 320 320
608 3000 320 320
228 3000 320 320
1048 3000 320 320
76 3000 320 320
122 3000 320 320
84 3000 320 320
215 3000 320 320
212 3000 320 320
86 3000 320 320
519 3000 320 320
54 3000 320 320
529 3000 320 320
105 3000 320 320
93 3000 320 320
752 3000 320 320
60 3000 320 320
96 3000 320 320
109 3000 320 320
250 3000 320 320
42 3000 320 320
143 3000 320 320
511 3000 320 320
150 3000 320 320
250 3000 320 320
387 3000 320 320
275 3000 320 320
101 3000 320 320
231 3000 320 320
1030 3000 320 320
98 3000 320 320
237 3000 320 320
106 3000 320 320
114 3000 320 320
172 3000 320 320
222 3000 320 320
299 3000 320 320
187 3000 320 320
189 3000 320 320
189 3000 320 320
81 3000 320 320
256 3000 320 320
142 3000 320 320
149 3000 320 320
303 3000 320 320
939 3000 320 320
116 3000 320 320
68 3000 320 320
34 3000 320 320
284 3000 320 320
135 3000 320 320
377 3000 320 320
451 3000 320 320
285 3000 320 320
72 3000 320 320
930 3000 320 320
406 3000 320 320
90 3000 320 320
313 3000 320 320
103 3000 320 320
173 3000 320 320
147 3000 320 320
257 3000 320 320
233 3000 320 320
168 3000 320 320
66 3000 320 320
154 3000 320 320
671 3000 320 320
51 3000 320 320
1504 3000 320 320
74 3000 320 320
87 3000 320 320
202 3000 320 320
960 3000 320 320
527 3000 320 320
211 3000 320 320
200 3000 320 320
589 3000 320 320
212 3000 320 320
42 3000 320 320
188 3000 320 320
305 3000 320 320
671 3000 320 320
281 3000 320 320
438 3000 320 320
447 3000 320 320
757 3000 320 320
95 3000 320 320
119 3000 320 320
96 3000 320 320
81 3000 320 320
324 3000 320 320
130 3000 320 320
77 3000 320 320
423 3000 320 320
207 3000 320 320
58 3000 320 320
165 3000 320 320
530 3000 320 320
120 3000 320 320
192 3000 320 320
331 3000 320 320
443 3000 320 320
2483 3000 320 320
105 3000 320 320
544 3000 320 320
51 3000 320 320
427 3000 320 320
163 3000 320 320
199 3000 320 320
105 3000 320 320
72 3000 320 320
375 3000 320 320
271 3000 320 320
184 3000 320 320
63 3000 320 320
112 3000 320 320
758 3000 320 320
108 3000 320 320
63 3000 320 320
1541 3000 320 320
418 3000 320 320
130 3000 320 320
222 3000 320 320
212 3000 320 320
740 3000 320 320
249 3000 320 320
600 3000 320 320
124 3000 320 320
283 3000 320 320
67 3000 320 320
180 3000 320 320
219 3000 320 320
293 3000 320 320
343 3000 320 320
430 3000 320 320
218 3000 320 320
57 3000 320 320
1337 3000 320 320
1017 3000 320 320
226 3000 320 320
167 3000 320 320
400 3000 320 320
653 3000 320 320
455 3000 320 320
408 3000 320 320
106 3000 320 320
411 3000 320 320
103 3000 320 320
432 3000 320 320
614 3000 320 320
337 3000 320 320
353 3000 320 320
387 3000 320 320
278 3000 320 320
49 3000 320 320
163 3000 320 320
277 3000 320 320
332 3000 320 320
234 3000 320 320
285 3000 320 320
232 3000 320 320
338 3000 320 320
311 3000 320 320
48 3000 320 320
371 3000 320 320
229 3000 320 320
103 3000 320 320
361 3000 320 320
748 3000 320 320
88 3000 320 320
92 3000 320 320
734 3000 320 320
272 3000 320 320
171 3000 320 320
1391 3000 320 320
46 3000 320 320
317 3000 320 320
90 3000 320 320
49 3000 320 320
77 3000 320 320
335 3000 320 320
160 3000 320 320
113 3000 320 320
99 3000 320 320
75 3000 320 320
440 3000 320 320
664 3000 320 320
180 3000 320 320
61 3000 320 320
286 3000 320 320
224 3000 320 320
240 3000 320 320
470 3000 320 320
183 3000 320 320
102 3000 320 320
381 3000 320 320
108 3000 320 320
1023 3000 320 320
57 3000 320 320
888 3000 320 320
242 3000 320 320
177 3000 320 320
76 3000 320 320
128 3000 320 320
182 3000 320 320
57 3000 320 320
216 3000 320 320
336 3000 320 320
352 3000 320 320
726 3000 320 320
76 3000 320 320
91 3000 320 320
389 3000 320 320
99 3000 320 320
503 3000 320 320
101 3000 320 320
134 3000 320 320
303 3000 320 320
603 3000 320 320
155 3000 320 320
170 3000 320 320
226 3000 320 320
107 3000 320 320
204 3000 320 320
74 3000 320 320
395 3000 320 320
703 3000 320 320
155 3000 320 320
187 3000 320 320
874 3000 320 320
217 3000 320 320
151 3000 320 320
127 3000 320 320
174 3000 320 320
103 3000 320 320
84 3000 320 320
148 3000 320 320
207 3000 320 320
197 3000 320 320
34 3000 320 320
56 3000 320 320
71 3000 320 320
498 3000 320 320
1120 3000 320 320
220 3000 320 320
140 3000 320 320
327 3000 320 320
165 3000 320 320
375 3000 320 320
166 3000 320 320
66 3000 320 320
130 3000 320 320
224 3000 320 320
546 3000 320 320
71 3000 320 320
203 3000 320 320
388 3000 320 320
89 3000 320 320
743 3000 320 320
423 3000 320 320
408 3000 320 320
365 3000 320 320
480 3000 320 320
129 3000 320 320
1064 3000 320 320
188 3000 320 320
358 3000 320 320
130 3000 320 320
110 3000 320 320
117 3000 320 320
38 3000 320 320
111 3000 320 320
270 3000 320 320
