total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,6471,69,6471,69,9133,0.2914704916237819,0.2914704916237819,0.028169014084507043,0.028169014084507043
1,6471,69,6471,69,9133,0.2914704916237819,0.2914704916237819,0.028169014084507043,0.028169014084507043
2,6471,69,5916,67,9133,0.2914704916237819,0.35223913281506625,0.028169014084507043,0.056338028169014086
3,6471,69,5744,61,9133,0.2914704916237819,0.3710719369320048,0.028169014084507043,0.14084507042253522
4,6471,69,5744,61,9133,0.2914704916237819,0.3710719369320048,0.028169014084507043,0.14084507042253522
5,6471,69,5916,67,9133,0.2914704916237819,0.35223913281506625,0.028169014084507043,0.056338028169014086
6,6471,69,5916,67,9133,0.2914704916237819,0.35223913281506625,0.028169014084507043,0.056338028169014086
7,6471,69,5905,62,9133,0.2914704916237819,0.3534435563341728,0.028169014084507043,0.1267605633802817
8,6471,69,6206,62,9133,0.2914704916237819,0.3204861491295303,0.028169014084507043,0.1267605633802817
9,6471,69,5374,63,9133,0.2914704916237819,0.41158436439286106,0.028169014084507043,0.11267605633802817
10,6471,69,4786,63,9133,0.2914704916237819,0.47596627614146503,0.028169014084507043,0.11267605633802817
11,6471,69,5495,63,9133,0.2914704916237819,0.39833570568268917,0.028169014084507043,0.11267605633802817
12,6471,69,5506,65,9133,0.2914704916237819,0.3971312821635826,0.028169014084507043,0.08450704225352113
13,6471,69,5506,65,9133,0.2914704916237819,0.3971312821635826,0.028169014084507043,0.08450704225352113
14,6471,69,5506,65,9133,0.2914704916237819,0.3971312821635826,0.028169014084507043,0.08450704225352113
15,6471,69,5334,59,9133,0.2914704916237819,0.4159640862805212,0.028169014084507043,0.16901408450704225
16,6471,69,6166,59,9133,0.2914704916237819,0.3248658710171904,0.028169014084507043,0.16901408450704225
17,6471,69,6472,61,9133,0.2914704916237819,0.29136099857659037,0.028169014084507043,0.14084507042253522
18,6471,69,6472,61,9133,0.2914704916237819,0.29136099857659037,0.028169014084507043,0.14084507042253522
19,6471,69,6472,61,9133,0.2914704916237819,0.29136099857659037,0.028169014084507043,0.14084507042253522
20,6471,69,6536,63,9133,0.2914704916237819,0.2843534435563342,0.028169014084507043,0.11267605633802817
21,6471,69,7124,65,9133,0.2914704916237819,0.21997153180773021,0.028169014084507043,0.08450704225352113
22,6471,69,7679,66,9133,0.2914704916237819,0.15920289061644585,0.028169014084507043,0.07042253521126761
23,6471,69,7612,64,9133,0.2914704916237819,0.1665389247782766,0.028169014084507043,0.09859154929577464
24,6471,69,7612,64,9133,0.2914704916237819,0.1665389247782766,0.028169014084507043,0.09859154929577464
25,6471,69,7612,64,9133,0.2914704916237819,0.1665389247782766,0.028169014084507043,0.09859154929577464
26,6471,69,7024,64,9133,0.2914704916237819,0.23092083652688053,0.028169014084507043,0.09859154929577464
27,6471,69,7344,64,9133,0.2914704916237819,0.19588306142559947,0.028169014084507043,0.09859154929577464
28,6471,69,7344,64,9133,0.2914704916237819,0.19588306142559947,0.028169014084507043,0.09859154929577464
29,6471,69,7344,64,9133,0.2914704916237819,0.19588306142559947,0.028169014084507043,0.09859154929577464
30,6471,69,7344,64,9133,0.2914704916237819,0.19588306142559947,0.028169014084507043,0.09859154929577464
31,6471,69,8157,63,9133,0.2914704916237819,0.10686521405890725,0.028169014084507043,0.11267605633802817
32,6471,69,7602,61,9133,0.2914704916237819,0.16763385525019162,0.028169014084507043,0.14084507042253522
33,6471,69,8321,62,9133,0.2914704916237819,0.08890835431950071,0.028169014084507043,0.1267605633802817
34,6471,69,7489,64,9133,0.2914704916237819,0.18000656958283148,0.028169014084507043,0.09859154929577464
