total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,6093,62,6093,62,11081,0.4501398790722859,0.4501398790722859,0.1267605633802817,0.1267605633802817
1,6093,62,6093,62,11081,0.4501398790722859,0.4501398790722859,0.1267605633802817,0.1267605633802817
2,6093,62,6489,60,11081,0.4501398790722859,0.4144030322173089,0.1267605633802817,0.15492957746478872
3,6032,63,6032,63,11081,0.4556447974009566,0.4556447974009566,0.11267605633802817,0.11267605633802817
4,6032,63,6032,63,11081,0.4556447974009566,0.4556447974009566,0.11267605633802817,0.11267605633802817
5,6041,64,6041,64,11081,0.45483259633607076,0.45483259633607076,0.09859154929577464,0.09859154929577464
6,6041,64,6032,63,11081,0.45483259633607076,0.4556447974009566,0.09859154929577464,0.11267605633802817
7,7078,64,7078,64,11081,0.3612489847486689,0.3612489847486689,0.09859154929577464,0.09859154929577464
8,7078,64,7078,64,11081,0.3612489847486689,0.3612489847486689,0.09859154929577464,0.09859154929577464
9,7078,64,7078,64,11081,0.3612489847486689,0.3612489847486689,0.09859154929577464,0.09859154929577464
10,6857,67,6857,67,11081,0.38119303311975455,0.38119303311975455,0.056338028169014086,0.056338028169014086
11,6857,67,6857,67,11081,0.38119303311975455,0.38119303311975455,0.056338028169014086,0.056338028169014086
12,6305,68,6305,68,11081,0.4310080317660861,0.4310080317660861,0.04225352112676056,0.04225352112676056
13,6305,68,6305,68,11081,0.4310080317660861,0.4310080317660861,0.04225352112676056,0.04225352112676056
14,6305,68,6305,68,11081,0.4310080317660861,0.4310080317660861,0.04225352112676056,0.04225352112676056
15,6305,68,6305,68,11081,0.4310080317660861,0.4310080317660861,0.04225352112676056,0.04225352112676056
16,6305,68,5831,68,11081,0.4310080317660861,0.4737839545167404,0.04225352112676056,0.04225352112676056
17,6854,70,6854,70,11081,0.38146376680804983,0.38146376680804983,0.014084507042253521,0.014084507042253521
18,6854,70,7186,69,11081,0.38146376680804983,0.3515025719700388,0.014084507042253521,0.028169014084507043
19,6854,70,7711,65,11081,0.38146376680804983,0.30412417651836476,0.014084507042253521,0.08450704225352113
20,6854,70,7379,67,11081,0.38146376680804983,0.3340853713563758,0.014084507042253521,0.056338028169014086
21,8413,71,8413,71,11081,0.2407724934572692,0.2407724934572692,0.0,0.0
22,8413,71,8413,71,11081,0.2407724934572692,0.2407724934572692,0.0,0.0
23,8413,71,8422,68,11081,0.2407724934572692,0.23996029239238337,0.0,0.04225352112676056
24,8413,71,7399,67,11081,0.2407724934572692,0.3322804801010739,0.0,0.056338028169014086
25,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
26,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
27,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
28,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
29,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
30,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
31,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
32,8413,71,7377,67,11081,0.2407724934572692,0.334265860481906,0.0,0.056338028169014086
33,8413,71,7377,67,11081,0.2407724934572692,0.334265860481906,0.0,0.056338028169014086
34,8413,71,6354,66,11081,0.2407724934572692,0.42658604819059653,0.0,0.07042253521126761
35,8413,71,6686,63,11081,0.2407724934572692,0.3966248533525855,0.0,0.11267605633802817
36,8413,71,6387,65,11081,0.2407724934572692,0.42360797761934843,0.0,0.08450704225352113
37,8413,71,6939,65,11081,0.2407724934572692,0.3737929789730169,0.0,0.08450704225352113
38,8413,71,7984,65,11081,0.2407724934572692,0.27948741088349427,0.0,0.08450704225352113
39,8413,71,9007,67,11081,0.2407724934572692,0.18716722317480372,0.0,0.056338028169014086
40,8413,71,9441,66,11081,0.2407724934572692,0.14800108293475317,0.0,0.07042253521126761
41,8413,71,9007,67,11081,0.2407724934572692,0.18716722317480372,0.0,0.056338028169014086
42,8413,71,9725,68,11081,0.2407724934572692,0.12237162710946665,0.0,0.04225352112676056
43,8413,71,9725,68,11081,0.2407724934572692,0.12237162710946665,0.0,0.04225352112676056
44,8413,71,9725,68,11081,0.2407724934572692,0.12237162710946665,0.0,0.04225352112676056
45,8413,71,10024,66,11081,0.2407724934572692,0.09538850284270373,0.0,0.07042253521126761
46,8413,71,9628,67,11081,0.2407724934572692,0.13112534969768072,0.0,0.056338028169014086
47,8413,71,9296,69,11081,0.2407724934572692,0.1610865445356917,0.0,0.028169014084507043
48,8413,71,9296,69,11081,0.2407724934572692,0.1610865445356917,0.0,0.028169014084507043
49,8413,71,9517,65,11081,0.2407724934572692,0.14114249616460608,0.0,0.08450704225352113
50,8413,71,8992,66,11081,0.2407724934572692,0.1885208916162801,0.0,0.07042253521126761
51,8413,71,9388,64,11081,0.2407724934572692,0.15278404476130314,0.0,0.09859154929577464
52,8413,71,9388,64,11081,0.2407724934572692,0.15278404476130314,0.0,0.09859154929577464
53,8413,71,9057,67,11081,0.2407724934572692,0.18265499503654906,0.0,0.056338028169014086
54,8413,71,8482,68,11081,0.2407724934572692,0.23454561862647774,0.0,0.04225352112676056
55,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
56,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
57,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
58,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
59,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
60,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
61,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
62,8413,71,8086,70,11081,0.2407724934572692,0.27028246548145474,0.0,0.014084507042253521
63,8413,71,8482,68,11081,0.2407724934572692,0.23454561862647774,0.0,0.04225352112676056
64,8413,71,8482,68,11081,0.2407724934572692,0.23454561862647774,0.0,0.04225352112676056
65,8413,71,8482,68,11081,0.2407724934572692,0.23454561862647774,0.0,0.04225352112676056
66,8413,71,7841,66,11081,0.2407724934572692,0.2923923833589026,0.0,0.07042253521126761
67,8413,71,7445,68,11081,0.2407724934572692,0.32812923021387963,0.0,0.04225352112676056
68,8413,71,7970,68,11081,0.2407724934572692,0.2807508347622056,0.0,0.04225352112676056
69,8413,71,7671,68,11081,0.2407724934572692,0.3077339590289685,0.0,0.04225352112676056
70,8413,71,7671,68,11081,0.2407724934572692,0.3077339590289685,0.0,0.04225352112676056
71,8413,71,7970,68,11081,0.2407724934572692,0.2807508347622056,0.0,0.04225352112676056
72,8413,71,8444,68,11081,0.2407724934572692,0.2379749120115513,0.0,0.04225352112676056
73,8413,71,8223,69,11081,0.2407724934572692,0.25791896038263695,0.0,0.028169014084507043
74,8413,71,7671,70,11081,0.2407724934572692,0.3077339590289685,0.0,0.014084507042253521
75,8413,71,8067,68,11081,0.2407724934572692,0.27199711217399153,0.0,0.04225352112676056
76,8413,71,7033,64,11081,0.2407724934572692,0.3653099900730981,0.0,0.09859154929577464
77,8413,71,7033,64,11081,0.2407724934572692,0.3653099900730981,0.0,0.09859154929577464
78,8413,71,7364,64,11081,0.2407724934572692,0.33543903979785217,0.0,0.09859154929577464
79,8413,71,7364,64,11081,0.2407724934572692,0.33543903979785217,0.0,0.09859154929577464
80,8413,71,6319,62,11081,0.2407724934572692,0.4297446078873748,0.0,0.1267605633802817
81,8413,71,5923,65,11081,0.2407724934572692,0.46548145474235175,0.0,0.08450704225352113
82,8413,71,6564,66,11081,0.2407724934572692,0.4076346900099269,0.0,0.07042253521126761
83,8413,71,7116,67,11081,0.2407724934572692,0.3578196913635953,0.0,0.056338028169014086
84,8413,71,8161,69,11081,0.2407724934572692,0.26351412327407275,0.0,0.028169014084507043
85,8413,71,8161,69,11081,0.2407724934572692,0.26351412327407275,0.0,0.028169014084507043
86,8413,71,8493,66,11081,0.2407724934572692,0.23355292843606174,0.0,0.07042253521126761
87,8413,71,7448,65,11081,0.2407724934572692,0.32785849652558435,0.0,0.08450704225352113
88,8413,71,6807,64,11081,0.2407724934572692,0.3857052612580092,0.0,0.09859154929577464
89,8413,71,6807,64,11081,0.2407724934572692,0.3857052612580092,0.0,0.09859154929577464
90,8413,71,6807,64,11081,0.2407724934572692,0.3857052612580092,0.0,0.09859154929577464
91,8413,71,7841,66,11081,0.2407724934572692,0.2923923833589026,0.0,0.07042253521126761
92,8413,71,7542,67,11081,0.2407724934572692,0.3193755076256656,0.0,0.056338028169014086
93,8413,71,7542,67,11081,0.2407724934572692,0.3193755076256656,0.0,0.056338028169014086
94,8413,71,7542,67,11081,0.2407724934572692,0.3193755076256656,0.0,0.056338028169014086
95,8413,71,7542,67,11081,0.2407724934572692,0.3193755076256656,0.0,0.056338028169014086
96,8413,71,7542,67,11081,0.2407724934572692,0.3193755076256656,0.0,0.056338028169014086
97,8413,71,8117,67,11081,0.2407724934572692,0.26748488403573684,0.0,0.056338028169014086
98,8413,71,8117,67,11081,0.2407724934572692,0.26748488403573684,0.0,0.056338028169014086
99,8413,71,8117,67,11081,0.2407724934572692,0.26748488403573684,0.0,0.056338028169014086
100,8413,71,8117,67,11081,0.2407724934572692,0.26748488403573684,0.0,0.056338028169014086
101,8413,71,9162,68,11081,0.2407724934572692,0.17317931594621425,0.0,0.04225352112676056
102,8413,71,8587,68,11081,0.2407724934572692,0.22506993953614296,0.0,0.04225352112676056
103,8413,71,9228,69,11081,0.2407724934572692,0.16722317480371807,0.0,0.028169014084507043
104,8413,71,9228,69,11081,0.2407724934572692,0.16722317480371807,0.0,0.028169014084507043
105,8413,71,9228,69,11081,0.2407724934572692,0.16722317480371807,0.0,0.028169014084507043
106,8413,71,9228,69,11081,0.2407724934572692,0.16722317480371807,0.0,0.028169014084507043
107,8413,71,9228,69,11081,0.2407724934572692,0.16722317480371807,0.0,0.028169014084507043
108,8413,71,9228,69,11081,0.2407724934572692,0.16722317480371807,0.0,0.028169014084507043
109,9219,71,9219,71,11081,0.16803537586860393,0.16803537586860393,0.0,0.0
110,9219,71,9228,69,11081,0.16803537586860393,0.16722317480371807,0.0,0.028169014084507043
111,9219,71,9228,69,11081,0.16803537586860393,0.16722317480371807,0.0,0.028169014084507043
112,9219,71,8896,70,11081,0.16803537586860393,0.19718436964172908,0.0,0.014084507042253521
113,9219,71,8896,70,11081,0.16803537586860393,0.19718436964172908,0.0,0.014084507042253521
114,9219,71,8896,70,11081,0.16803537586860393,0.19718436964172908,0.0,0.014084507042253521
