rel_err_weights,rel_err_clauses,time
0.25692695214105793,0.09859154929577464,12.20297047495842
0.4149413035344943,0.04225352112676056,12.70713342295494
0.5264265253872088,0.14084507042253522,12.647716944047716
0.5393176160492019,0.19718309859154928,10.096729532990139
0.4764010468369281,0.09859154929577464,9.158955582999624
