inst,succ,steps,max_iter,awg fined,mu,sig^2
ruf50-62,363.0,2349.849,3000,19548.849,7.508495024388629,0.9025978694005321
ruf50-886,822.0,1467.177,3000,6273.177,6.896295191577241,1.154480515454132
ruf50-178,999.0,407.777,3000,434.777,5.5242529866227645,1.0852706009579605
ruf50-972,243.0,2493.555,3000,22932.555,7.543745299024765,1.1177566342630207
ruf50-351,559.0,1885.78,3000,13792.78,7.075018780825664,1.5671789249298176
ruf50-689,985.0,486.118,3000,891.118,5.526568444663729,1.4191767774699746
ruf50-857,968.0,692.163,3000,1556.163,5.946744954947008,1.3705148820121353
ruf50-81,996.0,516.992,3000,624.992,5.738395231811968,1.1580759371787177
ruf50-337,479.0,1816.366,3000,15883.366,6.8920284588729475,1.9754436189966853
ruf50-895,999.0,310.487,3000,337.487,5.191215761697167,1.0959366931894776
ruf50-879,876.0,1025.676,3000,4373.676,6.3467439836053945,1.4128431625374727
ruf50-231,809.0,1363.449,3000,6520.449,6.6841915041670035,1.550922639294916
ruf50-515,990.0,549.17,3000,819.17,5.683331063773063,1.459459587493645
ruf50-500,990.0,417.623,3000,687.623,5.420841924398449,1.2408933532831505
ruf50-63,1000.0,141.64,3000,141.64,4.580814145723211,0.6579989650733639
ruf50-991,987.0,348.036,3000,699.036,5.164550994985203,1.25374703223645
ruf50-237,996.0,447.403,3000,555.403,5.665550756814441,0.9526796666894687
ruf50-537,995.0,441.586,3000,576.586,5.4800389265274125,1.2627677098533907
ruf50-30,769.0,1537.989,3000,7774.989,6.922528782115476,1.16407293068992
ruf50-846,989.0,428.565,3000,725.565,5.577637492856578,0.9969594547922408
ruf50-631,904.0,1191.632,3000,3783.632,6.694820987598469,0.9956316468529935
ruf50-577,642.0,1678.424,3000,11344.424,6.957534517540075,1.3845907397585002
ruf50-492,995.0,352.318,3000,487.318,5.389776051964972,0.9426322443980003
ruf50-565,848.0,1349.089,3000,5453.089,6.774402827445906,1.181326694524108
ruf50-973,990.0,451.881,3000,721.881,5.475434260751581,1.3812667356077348
ruf50-176,887.0,1100.006,3000,4151.006,6.576023579491213,1.0225263544592351
ruf50-412,999.0,365.2,3000,392.2,5.343801568416198,1.1333220923292735
ruf50-666,926.0,628.237,3000,2626.237,5.672012834521774,1.5774804136299594
ruf50-918,597.0,1690.365,3000,12571.365,6.813012148989366,1.9544556187110178
ruf50-449,906.0,905.184,3000,3443.184,6.111488850210916,1.6451105728653135
ruf50-759,702.0,1581.225,3000,9627.225,6.8452139125996405,1.6193561110558468
ruf50-504,1000.0,339.813,3000,339.813,5.40702953995054,0.9317428256124323
ruf50-157,930.0,836.701,3000,2726.701,6.156872620452785,1.3305693283673823
ruf50-873,947.0,612.392,3000,2043.392,5.785295616338469,1.2561021573991547
ruf50-951,558.0,1869.904,3000,13803.904,6.995400364382888,1.8407266145924386
ruf50-514,460.0,2214.748,3000,16794.748,7.432982630842599,0.9384289730321047
ruf50-95,773.0,1370.397,3000,7499.397,6.72827595559303,1.300583880430994
ruf50-158,876.0,1237.31,3000,4585.31,6.64648574534808,1.2653831105011266
ruf50-940,1000.0,272.53,3000,272.53,5.114854809600843,1.0243102320245996
ruf50-792,999.0,118.084,3000,145.084,4.298604706932209,0.6840123025700281
ruf50-662,977.0,666.396,3000,1287.396,5.903523945903569,1.414013919178867
