inst,succ,steps,max_iter,awg fined,mu,sig^2
ruf75-726,999.0,474.804,3000,501.804,5.871255023691166,0.6023405245994199
ruf75-729,999.0,575.678,3000,602.678,6.064133249244818,0.6095695230929948
ruf75-196,948.0,1059.221,3000,2463.221,6.648627661459034,0.7417447230435396
ruf75-501,726.0,1721.415,3000,9119.415,7.1659299007292665,0.7702040734147374
ruf75-134,928.0,1041.331,3000,2985.331,6.563160229184717,0.8791152417334347
ruf75-833,515.0,2088.649,3000,15183.649,7.388796273000268,0.7620263826935584
ruf75-218,975.0,685.492,3000,1360.492,6.133755001810281,0.7976613931735258
ruf75-830,1000.0,331.371,3000,331.371,5.518227953416245,0.5701527528560596
ruf75-376,943.0,1020.333,3000,2559.333,6.572286864096571,0.81102432779339
ruf75-906,863.0,1203.381,3000,4902.381,6.626767373063026,1.1508848627872887
ruf75-58,999.0,541.579,3000,568.579,5.971250897658062,0.688207080435476
ruf75-570,541.0,2070.432,3000,14463.432,7.394441652490324,0.7112935995984577
ruf75-591,987.0,809.413,3000,1160.413,6.377827301323791,0.6850034941377992
ruf75-329,994.0,617.748,3000,779.748,6.068999275656396,0.7720948984560989
ruf75-915,731.0,1618.652,3000,8881.652,7.03152120158116,0.9472426407626916
ruf75-216,885.0,1321.148,3000,4426.148,6.883098397894743,0.7428681057789892
ruf75-587,1000.0,321.056,3000,321.056,5.4982411536952975,0.5518506809352742
ruf75-541,989.0,882.526,3000,1179.526,6.4908392208939985,0.675152270129163
ruf75-47,988.0,750.462,3000,1074.462,6.333463813957719,0.615500249806602
ruf75-38,293.0,2548.312,3000,21637.312,7.714825351092257,0.4221993917844606
ruf75-69,953.0,997.661,3000,2266.661,6.541603318578202,0.8269071833391507
ruf75-56,999.0,594.75,3000,621.75,6.1268609405311985,0.5484947083931079
ruf75-490,759.0,1623.143,3000,8130.143,7.048900947010098,0.9463485226228652
ruf75-21,996.0,640.897,3000,748.897,6.122454670914108,0.7218575570226041
ruf75-999,933.0,952.941,3000,2761.941,6.387119211843909,1.082866967668658
ruf75-406,980.0,687.195,3000,1227.195,6.057300889627987,0.9862146730878377
ruf75-30,980.0,767.572,3000,1307.572,6.292188256604166,0.7476859274973134
ruf75-217,1000.0,419.585,3000,419.585,5.7362907877390965,0.6387734927149987
ruf75-366,1000.0,353.197,3000,353.197,5.591594949631165,0.5597205930678205
ruf75-340,1000.0,223.284,3000,223.284,5.195422048244021,0.4156627017611378
ruf75-715,961.0,915.068,3000,1968.068,6.436980412462012,0.85644074704436
ruf75-536,962.0,888.92,3000,1914.92,6.392929305506048,0.877702473880963
ruf75-524,841.0,1370.277,3000,5663.277,6.851208017273076,0.945112513736466
ruf75-516,1000.0,372.695,3000,372.695,5.55313595710596,0.7086178523031256
ruf75-848,922.0,1157.558,3000,3263.558,6.7358257318221275,0.7565474536377191
ruf75-78,586.0,2094.028,3000,13272.028,7.453923726208073,0.5461032332286079
ruf75-573,1000.0,475.466,3000,475.466,5.83896152204533,0.6772513166164016
ruf75-714,334.0,2503.13,3000,20485.13,7.702174898821668,0.3859603292363379
ruf75-557,957.0,1059.849,3000,2220.849,6.680973954287285,0.6401692120156138
ruf75-488,644.0,1893.402,3000,11505.402,7.3068710730730775,0.6354219255366398
ruf75-455,1000.0,369.089,3000,369.089,5.608883010214482,0.6031191346296022
ruf75-89,999.0,535.611,3000,562.611,5.929217623719007,0.7651977650965848
ruf75-850,1000.0,231.028,3000,231.028,5.172296363641697,0.5165791410033349
ruf75-899,988.0,644.932,3000,968.932,6.088401688522102,0.8105666475534821
ruf75-686,604.0,1819.028,3000,12511.028,7.158289702161149,0.9587400544165278
ruf75-40,959.0,1005.959,3000,2112.959,6.554024940837191,0.8313895956221662
ruf75-657,996.0,651.968,3000,759.968,6.205468394327997,0.588060327901563
ruf75-891,949.0,983.997,3000,2360.997,6.543413346851678,0.7767254863912861
ruf75-756,666.0,1925.691,3000,10943.691,7.314378582903266,0.7102535139310775
ruf75-262,981.0,764.352,3000,1277.352,6.282529319236333,0.777169717776877
ruf75-319,718.0,1792.437,3000,9406.437,7.241797481912106,0.6607631773056604
ruf75-128,1000.0,251.569,3000,251.569,5.25181466532459,0.5526698228313581
ruf75-668,901.0,1247.272,3000,3920.272,6.798516944529905,0.8054030880888564
ruf75-605,1000.0,431.815,3000,431.815,5.758145654980931,0.6372014052953116
ruf75-723,1000.0,326.194,3000,326.194,5.49031177358354,0.5996384150575635
ruf75-770,231.0,2641.224,3000,23404.224,7.779720006016799,0.3267910186384843
ruf75-51,997.0,428.397,3000,509.397,5.696015447282915,0.7065281938020312
ruf75-766,386.0,2321.267,3000,18899.267,7.554631606894844,0.6000587973208581
ruf75-794,342.0,2450.458,3000,20216.458,7.647836983619428,0.4985932488137038
ruf75-342,983.0,655.28,3000,1114.28,6.015902371533617,1.0090617434908389
ruf75-728,861.0,1315.748,3000,5068.748,6.8384362319569885,0.8221880113962964
ruf75-697,921.0,1097.263,3000,3230.263,6.626741239632614,0.884662962935802
ruf75-746,887.0,1207.139,3000,4258.139,6.652315919980283,1.1266672745277573
ruf75-960,808.0,1508.354,3000,6692.354,6.968768385077303,0.9217537092467352
ruf75-707,928.0,949.18,3000,2893.18,6.381897994612612,1.0693833194771367
ruf75-246,193.0,2684.147,3000,24473.147,7.784493132113508,0.39425234408496307
ruf75-865,1000.0,244.179,3000,244.179,5.268622373336179,0.44880866416634807
ruf75-1000,693.0,1764.207,3000,10053.207,7.143396762811326,0.9612832264988934
ruf75-682,1000.0,508.899,3000,508.899,5.967039313525895,0.5513534465562858
ruf75-467,751.0,1683.272,3000,8406.272,7.164419339634423,0.6816092016861145
ruf75-26,981.0,804.966,3000,1317.966,6.356658736743963,0.7337321497226894
ruf75-378,999.0,461.077,3000,488.077,5.890591758291214,0.5071967328691295
ruf75-491,979.0,667.226,3000,1234.226,6.107608949682489,0.7931367299895998
ruf75-106,999.0,405.571,3000,432.571,5.620533969420235,0.7704661829405611
ruf75-517,1000.0,428.84,3000,428.84,5.747567952021523,0.6508746268370571
ruf75-152,1000.0,409.664,3000,409.664,5.761154710068112,0.5146561247772236
ruf75-810,986.0,760.676,3000,1138.676,6.274612611941076,0.7813697086308701
ruf75-520,955.0,1007.108,3000,2222.108,6.54587294030471,0.859992752373756
ruf75-363,683.0,1755.752,3000,10314.752,7.170263351871708,0.7961707149925579
ruf75-28,218.0,2613.932,3000,23727.932,7.735179409630358,0.45127345947197367
ruf75-311,421.0,2307.091,3000,17940.091,7.5478776875441245,0.6186806696740227
ruf75-862,712.0,1819.104,3000,9595.104,7.262050339377563,0.6550436809692594
ruf75-872,338.0,2457.404,3000,20331.404,7.659583340695642,0.46549661195221587
ruf75-1,944.0,963.982,3000,2475.982,6.443208384980942,1.0011045068430908
ruf75-752,971.0,810.139,3000,1593.139,6.2873014207823825,0.911882744066166
