total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,26756,188,26756,188,4190,5.385680190930787,5.385680190930787,0.13761467889908258,0.13761467889908258
1,28228,188,28228,188,4190,5.736992840095465,5.736992840095465,0.13761467889908258,0.13761467889908258
2,28229,192,28229,192,4190,5.737231503579952,5.737231503579952,0.11926605504587157,0.11926605504587157
3,26757,193,26757,193,4190,5.385918854415275,5.385918854415275,0.11467889908256881,0.11467889908256881
4,26757,193,26511,192,4190,5.385918854415275,5.327207637231504,0.11467889908256881,0.11926605504587157
5,26757,193,26511,192,4190,5.385918854415275,5.327207637231504,0.11467889908256881,0.11926605504587157
6,26757,193,26511,192,4190,5.385918854415275,5.327207637231504,0.11467889908256881,0.11926605504587157
7,26757,193,26511,192,4190,5.385918854415275,5.327207637231504,0.11467889908256881,0.11926605504587157
8,26757,193,26510,189,4190,5.385918854415275,5.326968973747016,0.11467889908256881,0.13302752293577982
9,26757,193,26511,187,4190,5.385918854415275,5.327207637231504,0.11467889908256881,0.14220183486238533
10,26757,193,26510,185,4190,5.385918854415275,5.326968973747016,0.11467889908256881,0.15137614678899083
11,26757,193,25038,186,4190,5.385918854415275,4.975656324582339,0.11467889908256881,0.14678899082568808
12,26757,193,25038,186,4190,5.385918854415275,4.975656324582339,0.11467889908256881,0.14678899082568808
13,26757,193,25037,181,4190,5.385918854415275,4.975417661097852,0.11467889908256881,0.16972477064220184
14,26757,193,25036,180,4190,5.385918854415275,4.975178997613365,0.11467889908256881,0.1743119266055046
15,26757,193,26508,186,4190,5.385918854415275,5.3264916467780425,0.11467889908256881,0.14678899082568808
16,26757,193,26507,186,4190,5.385918854415275,5.326252983293556,0.11467889908256881,0.14678899082568808
17,26757,193,26506,182,4190,5.385918854415275,5.326014319809069,0.11467889908256881,0.1651376146788991
18,26757,193,26506,182,4190,5.385918854415275,5.326014319809069,0.11467889908256881,0.1651376146788991
19,26757,193,27978,182,4190,5.385918854415275,5.677326968973747,0.11467889908256881,0.1651376146788991
20,26757,193,27977,182,4190,5.385918854415275,5.67708830548926,0.11467889908256881,0.1651376146788991
21,26757,193,27977,182,4190,5.385918854415275,5.67708830548926,0.11467889908256881,0.1651376146788991
22,26757,193,26505,185,4190,5.385918854415275,5.325775656324582,0.11467889908256881,0.15137614678899083
23,26757,193,27977,187,4190,5.385918854415275,5.67708830548926,0.11467889908256881,0.14220183486238533
