total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,27045,72,27045,72,34684,0.22024564640756544,0.22024564640756544,0.2087912087912088,0.2087912087912088
1,24106,75,24106,75,34684,0.30498212432245414,0.30498212432245414,0.17582417582417584,0.17582417582417584
2,24107,78,24107,78,34684,0.304953292584477,0.304953292584477,0.14285714285714285,0.14285714285714285
3,28810,80,28810,80,34684,0.16935762887786876,0.16935762887786876,0.12087912087912088,0.12087912087912088
4,28809,81,28809,81,34684,0.16938646061584592,0.16938646061584592,0.10989010989010989,0.10989010989010989
5,28809,81,28809,81,34684,0.16938646061584592,0.16938646061584592,0.10989010989010989,0.10989010989010989
6,27045,84,27045,84,34684,0.22024564640756544,0.22024564640756544,0.07692307692307693,0.07692307692307693
7,27045,84,27045,84,34684,0.22024564640756544,0.22024564640756544,0.07692307692307693,0.07692307692307693
8,27045,84,28809,81,34684,0.22024564640756544,0.16938646061584592,0.07692307692307693,0.10989010989010989
9,27045,84,27045,84,34684,0.22024564640756544,0.22024564640756544,0.07692307692307693,0.07692307692307693
10,27045,84,27044,82,34684,0.22024564640756544,0.2202744781455426,0.07692307692307693,0.0989010989010989
11,31747,85,31747,85,34684,0.08467881443893438,0.08467881443893438,0.06593406593406594,0.06593406593406594
12,31747,85,31747,85,34684,0.08467881443893438,0.08467881443893438,0.06593406593406594,0.06593406593406594
13,34686,88,34686,88,34684,5.766347595433053e-05,5.766347595433053e-05,0.03296703296703297,0.03296703296703297
14,34686,88,36450,86,34684,5.766347595433053e-05,0.050916849267673855,0.03296703296703297,0.054945054945054944
15,34686,88,36450,86,34684,5.766347595433053e-05,0.050916849267673855,0.03296703296703297,0.054945054945054944
16,34686,88,39389,83,34684,5.766347595433053e-05,0.13565332718256257,0.03296703296703297,0.08791208791208792
17,34686,88,38801,85,34684,5.766347595433053e-05,0.11870026525198939,0.03296703296703297,0.06593406593406594
18,34686,88,37037,86,34684,5.766347595433053e-05,0.06784107946026986,0.03296703296703297,0.054945054945054944
19,34686,88,37038,83,34684,5.766347595433053e-05,0.06786991119824703,0.03296703296703297,0.08791208791208792
20,34686,88,32923,84,34684,5.766347595433053e-05,0.05077269057778803,0.03296703296703297,0.07692307692307693
21,34686,88,28220,86,34684,5.766347595433053e-05,0.18636835428439627,0.03296703296703297,0.054945054945054944
22,34686,88,29984,85,34684,5.766347595433053e-05,0.13550916849267675,0.03296703296703297,0.06593406593406594
23,34686,88,29984,85,34684,5.766347595433053e-05,0.13550916849267675,0.03296703296703297,0.06593406593406594
24,34686,88,28220,86,34684,5.766347595433053e-05,0.18636835428439627,0.03296703296703297,0.054945054945054944
25,34686,88,28220,86,34684,5.766347595433053e-05,0.18636835428439627,0.03296703296703297,0.054945054945054944
26,34686,88,28220,86,34684,5.766347595433053e-05,0.18636835428439627,0.03296703296703297,0.054945054945054944
27,34686,88,28221,85,34684,5.766347595433053e-05,0.1863395225464191,0.03296703296703297,0.06593406593406594
28,34686,88,27633,83,34684,5.766347595433053e-05,0.20329258447699228,0.03296703296703297,0.08791208791208792
29,34686,88,27632,84,34684,5.766347595433053e-05,0.20332141621496944,0.03296703296703297,0.07692307692307693
30,34686,88,27632,84,34684,5.766347595433053e-05,0.20332141621496944,0.03296703296703297,0.07692307692307693
31,34686,88,27632,84,34684,5.766347595433053e-05,0.20332141621496944,0.03296703296703297,0.07692307692307693
32,34686,88,27632,84,34684,5.766347595433053e-05,0.20332141621496944,0.03296703296703297,0.07692307692307693
33,34686,88,27633,83,34684,5.766347595433053e-05,0.20329258447699228,0.03296703296703297,0.08791208791208792
34,34686,88,27633,83,34684,5.766347595433053e-05,0.20329258447699228,0.03296703296703297,0.08791208791208792
35,34686,88,27633,83,34684,5.766347595433053e-05,0.20329258447699228,0.03296703296703297,0.08791208791208792
36,34686,88,24694,83,34684,5.766347595433053e-05,0.288029062391881,0.03296703296703297,0.08791208791208792
37,34686,88,24693,84,34684,5.766347595433053e-05,0.28805789412985816,0.03296703296703297,0.07692307692307693
38,34686,88,25281,85,34684,5.766347595433053e-05,0.271104832199285,0.03296703296703297,0.06593406593406594
39,34686,88,25281,85,34684,5.766347595433053e-05,0.271104832199285,0.03296703296703297,0.06593406593406594
40,34686,88,24105,83,34684,5.766347595433053e-05,0.3050109560604313,0.03296703296703297,0.08791208791208792
41,34686,88,23517,83,34684,5.766347595433053e-05,0.3219640179910045,0.03296703296703297,0.08791208791208792
42,34686,88,20578,82,34684,5.766347595433053e-05,0.4067004959058932,0.03296703296703297,0.0989010989010989
43,34686,88,24693,82,34684,5.766347595433053e-05,0.28805789412985816,0.03296703296703297,0.0989010989010989
44,34686,88,24694,82,34684,5.766347595433053e-05,0.288029062391881,0.03296703296703297,0.0989010989010989
45,34686,88,24694,82,34684,5.766347595433053e-05,0.288029062391881,0.03296703296703297,0.0989010989010989
46,34686,88,19991,79,34684,5.766347595433053e-05,0.4236247260984892,0.03296703296703297,0.13186813186813187
47,34686,88,19991,79,34684,5.766347595433053e-05,0.4236247260984892,0.03296703296703297,0.13186813186813187
48,34686,88,22930,81,34684,5.766347595433053e-05,0.3388882481836005,0.03296703296703297,0.10989010989010989
49,34686,88,18227,83,34684,5.766347595433053e-05,0.4744839118902087,0.03296703296703297,0.08791208791208792
50,34686,88,18228,82,34684,5.766347595433053e-05,0.4744550801522316,0.03296703296703297,0.0989010989010989
51,34686,88,17640,81,34684,5.766347595433053e-05,0.49140814208280476,0.03296703296703297,0.10989010989010989
52,34686,88,17640,81,34684,5.766347595433053e-05,0.49140814208280476,0.03296703296703297,0.10989010989010989
53,34686,88,19404,82,34684,5.766347595433053e-05,0.4405489562910852,0.03296703296703297,0.0989010989010989
54,34686,88,24107,82,34684,5.766347595433053e-05,0.304953292584477,0.03296703296703297,0.0989010989010989
55,34686,88,24695,80,34684,5.766347595433053e-05,0.28800023065390384,0.03296703296703297,0.12087912087912088
56,34686,88,19992,81,34684,5.766347595433053e-05,0.42359589436051204,0.03296703296703297,0.10989010989010989
57,34686,88,19992,81,34684,5.766347595433053e-05,0.42359589436051204,0.03296703296703297,0.10989010989010989
58,34686,88,19992,81,34684,5.766347595433053e-05,0.42359589436051204,0.03296703296703297,0.10989010989010989
59,34686,88,19992,81,34684,5.766347595433053e-05,0.42359589436051204,0.03296703296703297,0.10989010989010989
60,34686,88,20580,83,34684,5.766347595433053e-05,0.40664283242993887,0.03296703296703297,0.08791208791208792
61,34686,88,20579,82,34684,5.766347595433053e-05,0.40667166416791606,0.03296703296703297,0.0989010989010989
62,34686,88,20578,83,34684,5.766347595433053e-05,0.4067004959058932,0.03296703296703297,0.08791208791208792
63,34686,88,20578,83,34684,5.766347595433053e-05,0.4067004959058932,0.03296703296703297,0.08791208791208792
64,34686,88,20578,83,34684,5.766347595433053e-05,0.4067004959058932,0.03296703296703297,0.08791208791208792
