15 500 91 91
500 500 90 91
34 500 91 91
500 500 90 91
34 500 91 91
37 500 91 91
13 500 91 91
68 500 91 91
7 500 91 91
50 500 91 91
19 500 91 91
22 500 91 91
17 500 91 91
40 500 91 91
94 500 91 91
24 500 91 91
100 500 91 91
4 500 91 91
130 500 91 91
29 500 91 91
151 500 91 91
20 500 91 91
3 500 91 91
500 500 90 91
8 500 91 91
301 500 91 91
6 500 91 91
10 500 91 91
30 500 91 91
500 500 89 91
23 500 91 91
61 500 91 91
9 500 91 91
500 500 90 91
8 500 91 91
14 500 91 91
36 500 91 91
500 500 90 91
500 500 90 91
13 500 91 91
14 500 91 91
257 500 91 91
197 500 91 91
500 500 87 91
59 500 91 91
500 500 90 91
500 500 90 91
133 500 91 91
22 500 91 91
500 500 90 91
56 500 91 91
500 500 90 91
21 500 91 91
13 500 91 91
213 500 91 91
18 500 91 91
17 500 91 91
25 500 91 91
18 500 91 91
500 500 90 91
24 500 91 91
140 500 91 91
87 500 91 91
17 500 91 91
6 500 91 91
15 500 91 91
500 500 90 91
500 500 90 91
10 500 91 91
39 500 91 91
28 500 91 91
500 500 90 91
11 500 91 91
123 500 91 91
36 500 91 91
9 500 91 91
500 500 87 91
500 500 90 91
7 500 91 91
64 500 91 91
11 500 91 91
13 500 91 91
14 500 91 91
41 500 91 91
83 500 91 91
116 500 91 91
12 500 91 91
16 500 91 91
24 500 91 91
25 500 91 91
500 500 85 91
14 500 91 91
64 500 91 91
9 500 91 91
70 500 91 91
18 500 91 91
18 500 91 91
48 500 91 91
133 500 91 91
500 500 89 91
26 500 91 91
42 500 91 91
37 500 91 91
23 500 91 91
66 500 91 91
156 500 91 91
500 500 90 91
15 500 91 91
37 500 91 91
67 500 91 91
28 500 91 91
500 500 90 91
500 500 90 91
23 500 91 91
8 500 91 91
494 500 91 91
8 500 91 91
108 500 91 91
118 500 91 91
500 500 90 91
84 500 91 91
36 500 91 91
20 500 91 91
45 500 91 91
500 500 90 91
80 500 91 91
500 500 89 91
12 500 91 91
25 500 91 91
20 500 91 91
41 500 91 91
29 500 91 91
30 500 91 91
26 500 91 91
11 500 91 91
66 500 91 91
12 500 91 91
96 500 91 91
90 500 91 91
21 500 91 91
180 500 91 91
500 500 90 91
27 500 91 91
500 500 90 91
13 500 91 91
36 500 91 91
500 500 90 91
12 500 91 91
85 500 91 91
52 500 91 91
500 500 90 91
33 500 91 91
71 500 91 91
21 500 91 91
500 500 90 91
500 500 90 91
250 500 91 91
7 500 91 91
32 500 91 91
44 500 91 91
17 500 91 91
54 500 91 91
500 500 90 91
20 500 91 91
15 500 91 91
19 500 91 91
16 500 91 91
27 500 91 91
500 500 90 91
21 500 91 91
27 500 91 91
21 500 91 91
27 500 91 91
26 500 91 91
35 500 91 91
71 500 91 91
37 500 91 91
30 500 91 91
20 500 91 91
463 500 91 91
77 500 91 91
500 500 90 91
9 500 91 91
22 500 91 91
11 500 91 91
33 500 91 91
28 500 91 91
58 500 91 91
9 500 91 91
14 500 91 91
6 500 91 91
17 500 91 91
172 500 91 91
500 500 89 91
7 500 91 91
30 500 91 91
500 500 90 91
122 500 91 91
29 500 91 91
66 500 91 91
44 500 91 91
17 500 91 91
14 500 91 91
34 500 91 91
28 500 91 91
19 500 91 91
18 500 91 91
24 500 91 91
34 500 91 91
34 500 91 91
17 500 91 91
26 500 91 91
104 500 91 91
500 500 90 91
54 500 91 91
22 500 91 91
18 500 91 91
17 500 91 91
15 500 91 91
500 500 90 91
19 500 91 91
14 500 91 91
19 500 91 91
11 500 91 91
89 500 91 91
30 500 91 91
6 500 91 91
20 500 91 91
500 500 89 91
59 500 91 91
500 500 90 91
81 500 91 91
44 500 91 91
249 500 91 91
69 500 91 91
25 500 91 91
49 500 91 91
22 500 91 91
7 500 91 91
8 500 91 91
40 500 91 91
494 500 91 91
31 500 91 91
25 500 91 91
24 500 91 91
13 500 91 91
9 500 91 91
500 500 90 91
17 500 91 91
28 500 91 91
31 500 91 91
16 500 91 91
88 500 91 91
21 500 91 91
474 500 91 91
6 500 91 91
49 500 91 91
500 500 90 91
212 500 91 91
32 500 91 91
24 500 91 91
500 500 90 91
13 500 91 91
37 500 91 91
52 500 91 91
65 500 91 91
12 500 91 91
65 500 91 91
129 500 91 91
7 500 91 91
121 500 91 91
37 500 91 91
51 500 91 91
20 500 91 91
93 500 91 91
34 500 91 91
152 500 91 91
20 500 91 91
500 500 90 91
46 500 91 91
500 500 89 91
500 500 90 91
114 500 91 91
500 500 90 91
62 500 91 91
14 500 91 91
17 500 91 91
11 500 91 91
11 500 91 91
11 500 91 91
47 500 91 91
15 500 91 91
14 500 91 91
9 500 91 91
23 500 91 91
500 500 90 91
50 500 91 91
500 500 90 91
238 500 91 91
13 500 91 91
27 500 91 91
26 500 91 91
10 500 91 91
354 500 91 91
12 500 91 91
37 500 91 91
28 500 91 91
15 500 91 91
41 500 91 91
22 500 91 91
7 500 91 91
43 500 91 91
18 500 91 91
10 500 91 91
70 500 91 91
12 500 91 91
164 500 91 91
500 500 90 91
25 500 91 91
7 500 91 91
32 500 91 91
29 500 91 91
500 500 90 91
42 500 91 91
8 500 91 91
64 500 91 91
17 500 91 91
41 500 91 91
17 500 91 91
142 500 91 91
16 500 91 91
500 500 90 91
500 500 90 91
48 500 91 91
51 500 91 91
29 500 91 91
45 500 91 91
500 500 89 91
35 500 91 91
43 500 91 91
500 500 90 91
86 500 91 91
60 500 91 91
500 500 90 91
500 500 90 91
25 500 91 91
11 500 91 91
9 500 91 91
23 500 91 91
32 500 91 91
75 500 91 91
30 500 91 91
76 500 91 91
500 500 87 91
500 500 90 91
500 500 90 91
15 500 91 91
65 500 91 91
500 500 90 91
500 500 90 91
8 500 91 91
74 500 91 91
31 500 91 91
500 500 89 91
500 500 89 91
500 500 90 91
19 500 91 91
51 500 91 91
55 500 91 91
21 500 91 91
26 500 91 91
4 500 91 91
3 500 91 91
170 500 91 91
500 500 90 91
178 500 91 91
500 500 89 91
150 500 91 91
23 500 91 91
13 500 91 91
303 500 91 91
16 500 91 91
8 500 91 91
500 500 90 91
31 500 91 91
500 500 87 91
52 500 91 91
42 500 91 91
10 500 91 91
20 500 91 91
4 500 91 91
32 500 91 91
74 500 91 91
228 500 91 91
78 500 91 91
26 500 91 91
6 500 91 91
59 500 91 91
30 500 91 91
500 500 90 91
242 500 91 91
23 500 91 91
6 500 91 91
5 500 91 91
500 500 90 91
86 500 91 91
161 500 91 91
19 500 91 91
46 500 91 91
153 500 91 91
500 500 90 91
98 500 91 91
4 500 91 91
8 500 91 91
110 500 91 91
14 500 91 91
22 500 91 91
66 500 91 91
19 500 91 91
213 500 91 91
19 500 91 91
61 500 91 91
83 500 91 91
32 500 91 91
52 500 91 91
13 500 91 91
65 500 91 91
34 500 91 91
8 500 91 91
412 500 91 91
30 500 91 91
39 500 91 91
166 500 91 91
325 500 91 91
9 500 91 91
25 500 91 91
30 500 91 91
500 500 89 91
21 500 91 91
19 500 91 91
18 500 91 91
14 500 91 91
121 500 91 91
402 500 91 91
17 500 91 91
236 500 91 91
81 500 91 91
6 500 91 91
27 500 91 91
33 500 91 91
18 500 91 91
37 500 91 91
12 500 91 91
500 500 88 91
22 500 91 91
38 500 91 91
10 500 91 91
24 500 91 91
85 500 91 91
10 500 91 91
54 500 91 91
67 500 91 91
500 500 90 91
46 500 91 91
19 500 91 91
500 500 86 91
14 500 91 91
9 500 91 91
17 500 91 91
87 500 91 91
13 500 91 91
24 500 91 91
32 500 91 91
8 500 91 91
32 500 91 91
83 500 91 91
68 500 91 91
16 500 91 91
500 500 89 91
500 500 90 91
28 500 91 91
22 500 91 91
46 500 91 91
500 500 90 91
27 500 91 91
14 500 91 91
9 500 91 91
29 500 91 91
34 500 91 91
73 500 91 91
59 500 91 91
15 500 91 91
8 500 91 91
34 500 91 91
27 500 91 91
27 500 91 91
500 500 90 91
17 500 91 91
337 500 91 91
20 500 91 91
52 500 91 91
500 500 86 91
6 500 91 91
103 500 91 91
482 500 91 91
500 500 90 91
43 500 91 91
500 500 90 91
20 500 91 91
500 500 90 91
280 500 91 91
56 500 91 91
102 500 91 91
19 500 91 91
6 500 91 91
7 500 91 91
13 500 91 91
17 500 91 91
41 500 91 91
500 500 90 91
55 500 91 91
36 500 91 91
16 500 91 91
126 500 91 91
500 500 90 91
500 500 89 91
21 500 91 91
30 500 91 91
500 500 89 91
123 500 91 91
500 500 90 91
500 500 90 91
8 500 91 91
500 500 90 91
36 500 91 91
54 500 91 91
18 500 91 91
500 500 90 91
17 500 91 91
96 500 91 91
500 500 90 91
41 500 91 91
500 500 90 91
120 500 91 91
81 500 91 91
5 500 91 91
51 500 91 91
28 500 91 91
61 500 91 91
110 500 91 91
70 500 91 91
500 500 90 91
15 500 91 91
22 500 91 91
500 500 90 91
459 500 91 91
334 500 91 91
7 500 91 91
9 500 91 91
11 500 91 91
10 500 91 91
8 500 91 91
11 500 91 91
45 500 91 91
13 500 91 91
99 500 91 91
16 500 91 91
8 500 91 91
11 500 91 91
500 500 90 91
12 500 91 91
26 500 91 91
15 500 91 91
72 500 91 91
491 500 91 91
31 500 91 91
23 500 91 91
58 500 91 91
10 500 91 91
31 500 91 91
500 500 90 91
82 500 91 91
500 500 90 91
114 500 91 91
15 500 91 91
500 500 90 91
500 500 87 91
6 500 91 91
13 500 91 91
53 500 91 91
43 500 91 91
500 500 89 91
374 500 91 91
500 500 90 91
47 500 91 91
500 500 90 91
16 500 91 91
32 500 91 91
51 500 91 91
11 500 91 91
29 500 91 91
24 500 91 91
56 500 91 91
25 500 91 91
9 500 91 91
10 500 91 91
20 500 91 91
12 500 91 91
14 500 91 91
13 500 91 91
34 500 91 91
379 500 91 91
26 500 91 91
13 500 91 91
500 500 90 91
177 500 91 91
500 500 90 91
184 500 91 91
500 500 90 91
76 500 91 91
22 500 91 91
24 500 91 91
500 500 90 91
500 500 90 91
58 500 91 91
500 500 90 91
78 500 91 91
22 500 91 91
402 500 91 91
232 500 91 91
24 500 91 91
500 500 90 91
32 500 91 91
18 500 91 91
7 500 91 91
14 500 91 91
29 500 91 91
30 500 91 91
46 500 91 91
500 500 90 91
7 500 91 91
24 500 91 91
15 500 91 91
38 500 91 91
9 500 91 91
23 500 91 91
18 500 91 91
334 500 91 91
45 500 91 91
500 500 90 91
13 500 91 91
33 500 91 91
17 500 91 91
500 500 90 91
81 500 91 91
48 500 91 91
6 500 91 91
17 500 91 91
66 500 91 91
500 500 90 91
37 500 91 91
500 500 90 91
17 500 91 91
37 500 91 91
500 500 90 91
25 500 91 91
34 500 91 91
57 500 91 91
52 500 91 91
58 500 91 91
119 500 91 91
27 500 91 91
31 500 91 91
26 500 91 91
92 500 91 91
82 500 91 91
30 500 91 91
12 500 91 91
72 500 91 91
9 500 91 91
58 500 91 91
282 500 91 91
69 500 91 91
500 500 90 91
93 500 91 91
79 500 91 91
10 500 91 91
500 500 90 91
500 500 89 91
46 500 91 91
96 500 91 91
11 500 91 91
68 500 91 91
500 500 90 91
39 500 91 91
498 500 91 91
500 500 90 91
29 500 91 91
500 500 90 91
500 500 90 91
31 500 91 91
12 500 91 91
500 500 90 91
500 500 89 91
13 500 91 91
102 500 91 91
67 500 91 91
500 500 88 91
17 500 91 91
500 500 90 91
24 500 91 91
31 500 91 91
89 500 91 91
9 500 91 91
51 500 91 91
37 500 91 91
60 500 91 91
195 500 91 91
308 500 91 91
289 500 91 91
46 500 91 91
23 500 91 91
24 500 91 91
63 500 91 91
500 500 90 91
36 500 91 91
43 500 91 91
25 500 91 91
10 500 91 91
18 500 91 91
500 500 90 91
500 500 90 91
7 500 91 91
27 500 91 91
317 500 91 91
37 500 91 91
41 500 91 91
23 500 91 91
20 500 91 91
34 500 91 91
18 500 91 91
7 500 91 91
115 500 91 91
9 500 91 91
33 500 91 91
95 500 91 91
40 500 91 91
34 500 91 91
11 500 91 91
11 500 91 91
6 500 91 91
22 500 91 91
500 500 90 91
46 500 91 91
26 500 91 91
500 500 90 91
58 500 91 91
12 500 91 91
13 500 91 91
8 500 91 91
40 500 91 91
500 500 90 91
16 500 91 91
27 500 91 91
8 500 91 91
68 500 91 91
20 500 91 91
9 500 91 91
47 500 91 91
74 500 91 91
14 500 91 91
9 500 91 91
19 500 91 91
500 500 90 91
23 500 91 91
500 500 86 91
500 500 90 91
7 500 91 91
50 500 91 91
19 500 91 91
500 500 89 91
18 500 91 91
20 500 91 91
7 500 91 91
71 500 91 91
500 500 90 91
18 500 91 91
7 500 91 91
34 500 91 91
11 500 91 91
13 500 91 91
10 500 91 91
32 500 91 91
39 500 91 91
16 500 91 91
500 500 89 91
18 500 91 91
94 500 91 91
44 500 91 91
121 500 91 91
26 500 91 91
500 500 90 91
148 500 91 91
27 500 91 91
19 500 91 91
500 500 90 91
17 500 91 91
81 500 91 91
500 500 90 91
13 500 91 91
324 500 91 91
157 500 91 91
293 500 91 91
257 500 91 91
7 500 91 91
39 500 91 91
52 500 91 91
32 500 91 91
13 500 91 91
22 500 91 91
11 500 91 91
71 500 91 91
34 500 91 91
466 500 91 91
98 500 91 91
104 500 91 91
500 500 90 91
500 500 89 91
83 500 91 91
147 500 91 91
18 500 91 91
22 500 91 91
500 500 90 91
500 500 90 91
34 500 91 91
500 500 87 91
13 500 91 91
12 500 91 91
35 500 91 91
