total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,2504,62,2504,62,6829,0.6333284521891931,0.6333284521891931,0.1267605633802817,0.1267605633802817
1,2485,64,2485,64,6829,0.6361107043490994,0.6361107043490994,0.09859154929577464,0.09859154929577464
2,2961,66,2961,66,6829,0.5664079660272368,0.5664079660272368,0.07042253521126761,0.07042253521126761
3,2961,66,2962,62,6829,0.5664079660272368,0.5662615317030312,0.07042253521126761,0.1267605633802817
4,2961,66,3132,63,6829,0.5664079660272368,0.5413676965880803,0.07042253521126761,0.11267605633802817
5,2961,66,3528,63,6829,0.5664079660272368,0.48337970420266513,0.07042253521126761,0.11267605633802817
6,2961,66,3812,63,6829,0.5664079660272368,0.44179235612827644,0.07042253521126761,0.11267605633802817
7,2961,66,3642,63,6829,0.5664079660272368,0.4666861912432274,0.07042253521126761,0.11267605633802817
8,2961,66,3642,63,6829,0.5664079660272368,0.4666861912432274,0.07042253521126761,0.11267605633802817
9,2961,66,3642,63,6829,0.5664079660272368,0.4666861912432274,0.07042253521126761,0.11267605633802817
10,2961,66,4015,64,6829,0.5664079660272368,0.41206618831454095,0.07042253521126761,0.09859154929577464
11,2961,66,4315,60,6829,0.5664079660272368,0.3681358910528628,0.07042253521126761,0.15492957746478872
12,2961,66,4315,60,6829,0.5664079660272368,0.3681358910528628,0.07042253521126761,0.15492957746478872
13,2961,66,3619,61,6829,0.5664079660272368,0.4700541806999561,0.07042253521126761,0.14084507042253522
14,2961,66,3618,62,6829,0.5664079660272368,0.47020061502416166,0.07042253521126761,0.1267605633802817
15,2961,66,3172,63,6829,0.5664079660272368,0.5355103236198565,0.07042253521126761,0.11267605633802817
16,2961,66,3842,65,6829,0.5664079660272368,0.43739932640210866,0.07042253521126761,0.08450704225352113
17,2961,66,3843,63,6829,0.5664079660272368,0.4372528920779031,0.07042253521126761,0.11267605633802817
18,2961,66,3843,63,6829,0.5664079660272368,0.4372528920779031,0.07042253521126761,0.11267605633802817
19,2961,66,4289,63,6829,0.5664079660272368,0.37194318348220823,0.07042253521126761,0.11267605633802817
20,2961,66,4672,62,6829,0.5664079660272368,0.3158588373114658,0.07042253521126761,0.1267605633802817
21,2961,66,4226,62,6829,0.5664079660272368,0.38116854590716065,0.07042253521126761,0.1267605633802817
22,2961,66,4226,62,6829,0.5664079660272368,0.38116854590716065,0.07042253521126761,0.1267605633802817
23,4763,66,4763,66,6829,0.30253331380875675,0.30253331380875675,0.07042253521126761,0.07042253521126761
24,4763,66,4763,66,6829,0.30253331380875675,0.30253331380875675,0.07042253521126761,0.07042253521126761
25,4933,66,4933,66,6829,0.27763947869380584,0.27763947869380584,0.07042253521126761,0.07042253521126761
26,4933,66,4952,62,6829,0.27763947869380584,0.27485722653389955,0.07042253521126761,0.1267605633802817
27,4933,66,4579,63,6829,0.27763947869380584,0.329477229462586,0.07042253521126761,0.11267605633802817
28,4933,66,4579,63,6829,0.27763947869380584,0.329477229462586,0.07042253521126761,0.11267605633802817
29,4933,66,4075,64,6829,0.27763947869380584,0.4032801288622053,0.07042253521126761,0.09859154929577464
30,4933,66,4771,64,6829,0.27763947869380584,0.301361839215112,0.07042253521126761,0.09859154929577464
31,4933,66,4487,62,6829,0.27763947869380584,0.34294918728950063,0.07042253521126761,0.1267605633802817
32,4933,66,4860,62,6829,0.27763947869380584,0.2883291843608142,0.07042253521126761,0.1267605633802817
33,4933,66,4164,63,6829,0.27763947869380584,0.39024747400790744,0.07042253521126761,0.11267605633802817
34,4933,66,3688,61,6829,0.27763947869380584,0.4599502123297701,0.07042253521126761,0.14084507042253522
35,4933,66,3687,60,6829,0.27763947869380584,0.4600966466539757,0.07042253521126761,0.15492957746478872
36,4933,66,3598,59,6829,0.27763947869380584,0.47312930150827354,0.07042253521126761,0.16901408450704225
37,4933,66,4294,62,6829,0.27763947869380584,0.3712110118611803,0.07042253521126761,0.1267605633802817
38,4933,66,4294,62,6829,0.27763947869380584,0.3712110118611803,0.07042253521126761,0.1267605633802817
39,4933,66,4770,64,6829,0.27763947869380584,0.30150827353931764,0.07042253521126761,0.09859154929577464
40,4933,66,4374,66,6829,0.27763947869380584,0.35949626592473277,0.07042253521126761,0.07042253521126761
41,4355,70,4355,70,6829,0.362278518084639,0.362278518084639,0.014084507042253521,0.014084507042253521
42,4801,70,4801,70,6829,0.2969688094889442,0.2969688094889442,0.014084507042253521,0.014084507042253521
43,4801,70,4801,70,6829,0.2969688094889442,0.2969688094889442,0.014084507042253521,0.014084507042253521
44,4801,70,4801,70,6829,0.2969688094889442,0.2969688094889442,0.014084507042253521,0.014084507042253521
45,5078,70,5078,70,6829,0.2564065016839947,0.2564065016839947,0.014084507042253521,0.014084507042253521
46,5362,70,5362,70,6829,0.2148191536096061,0.2148191536096061,0.014084507042253521,0.014084507042253521
47,5362,70,5362,70,6829,0.2148191536096061,0.2148191536096061,0.014084507042253521,0.014084507042253521
48,5362,70,5362,70,6829,0.2148191536096061,0.2148191536096061,0.014084507042253521,0.014084507042253521
49,5362,70,5362,70,6829,0.2148191536096061,0.2148191536096061,0.014084507042253521,0.014084507042253521
50,5362,70,5362,70,6829,0.2148191536096061,0.2148191536096061,0.014084507042253521,0.014084507042253521
51,5362,70,5362,70,6829,0.2148191536096061,0.2148191536096061,0.014084507042253521,0.014084507042253521
52,5758,70,5758,70,6829,0.15683116122419094,0.15683116122419094,0.014084507042253521,0.014084507042253521
53,5758,70,5758,70,6829,0.15683116122419094,0.15683116122419094,0.014084507042253521,0.014084507042253521
54,5758,70,5758,70,6829,0.15683116122419094,0.15683116122419094,0.014084507042253521,0.014084507042253521
55,5758,70,5758,70,6829,0.15683116122419094,0.15683116122419094,0.014084507042253521,0.014084507042253521
56,5758,70,5758,70,6829,0.15683116122419094,0.15683116122419094,0.014084507042253521,0.014084507042253521
57,5758,70,5758,70,6829,0.15683116122419094,0.15683116122419094,0.014084507042253521,0.014084507042253521
58,6262,71,6262,71,6829,0.08302826182457168,0.08302826182457168,0.0,0.0
59,6262,71,5879,71,6829,0.08302826182457168,0.1391126079953141,0.0,0.0
60,6262,71,5879,71,6829,0.08302826182457168,0.1391126079953141,0.0,0.0
61,6262,71,5879,71,6829,0.08302826182457168,0.1391126079953141,0.0,0.0
62,6262,71,5879,71,6829,0.08302826182457168,0.1391126079953141,0.0,0.0
63,6262,71,5879,71,6829,0.08302826182457168,0.1391126079953141,0.0,0.0
64,6262,71,5709,71,6829,0.08302826182457168,0.16400644311026505,0.0,0.0
65,6262,71,5376,71,6829,0.08302826182457168,0.2127690730707278,0.0,0.0
66,6262,71,5076,71,6829,0.08302826182457168,0.2566993703324059,0.0,0.0
67,6262,71,5076,71,6829,0.08302826182457168,0.2566993703324059,0.0,0.0
68,6262,71,4792,71,6829,0.08302826182457168,0.29828671840679455,0.0,0.0
69,6262,71,4792,71,6829,0.08302826182457168,0.29828671840679455,0.0,0.0
70,6262,71,4792,71,6829,0.08302826182457168,0.29828671840679455,0.0,0.0
71,6262,71,4792,71,6829,0.08302826182457168,0.29828671840679455,0.0,0.0
72,6262,71,5270,71,6829,0.08302826182457168,0.22829111143652073,0.0,0.0
73,6262,71,5603,71,6829,0.08302826182457168,0.179528481476058,0.0,0.0
74,6262,71,5622,68,6829,0.08302826182457168,0.1767462293161517,0.0,0.04225352112676056
