inst,succ,steps,max_iter,awg fined,mu,sig^2
ruf20-809,1000.0,366.721,3000,366.721,5.077510217365476,2.257680993787513
ruf20-382,1000.0,77.542,3000,77.542,3.8145666796729425,1.1756704337659147
ruf20-594,1000.0,57.128,3000,57.128,3.535606371119721,1.0511036179073387
ruf20-968,1000.0,58.081,3000,58.081,3.6165165404446546,0.9033179592473495
ruf20-915,1000.0,27.135,3000,27.135,3.0437463454636435,0.48896788202584485
ruf20-770,1000.0,24.096,3000,24.096,2.8147521382545766,0.6764216708395757
ruf20-283,1000.0,60.46,3000,60.46,3.5891264862755596,0.9869077296166955
ruf20-833,1000.0,250.465,3000,250.465,4.650357458989354,2.0043854832285293
ruf20-807,985.0,516.929,3000,921.929,5.115821530724159,3.023506701374536
ruf20-566,1000.0,321.433,3000,321.433,5.110588316128763,1.7008559494315836
ruf20-176,1000.0,116.926,3000,116.926,4.144493000709077,1.4171169919129667
ruf20-395,1000.0,87.245,3000,87.245,3.863947188865136,1.2118043694032923
ruf20-971,1000.0,104.191,3000,104.191,3.9042498170077646,1.5321433318289408
ruf20-248,1000.0,60.858,3000,60.858,3.5644661955439547,1.140027009391121
ruf20-125,1000.0,86.688,3000,86.688,3.7830513919606656,1.3603621178716356
ruf20-985,1000.0,93.108,3000,93.108,4.061643544175818,1.09127358217717
ruf20-752,1000.0,63.794,3000,63.794,3.6670885789826535,1.0386059773803573
ruf20-562,1000.0,62.365,3000,62.365,3.720707095464633,0.8394466832969143
ruf20-178,1000.0,30.28,3000,30.28,3.0667755304150557,0.6559991492449735
ruf20-402,1000.0,167.748,3000,167.748,4.523340513008863,1.3907085944743114
ruf20-570,1000.0,111.535,3000,111.535,4.024928269821668,1.5300216604680434
ruf20-522,1000.0,82.605,3000,82.605,3.8036711745764813,1.2197225345772036
ruf20-517,1000.0,20.367,3000,20.367,2.771953878258462,0.46505082490676675
ruf20-189,1000.0,57.579,3000,57.579,3.5461227014806687,0.9359936826312774
ruf20-74,1000.0,132.449,3000,132.449,4.200811068922424,1.4345777246465607
ruf20-465,1000.0,191.886,3000,191.886,4.498599799791548,1.863171256990134
ruf20-790,1000.0,114.837,3000,114.837,4.062002173609888,1.4883035119621366
ruf20-366,1000.0,64.552,3000,64.552,3.600614957758953,1.156971855553792
ruf20-916,1000.0,429.075,3000,429.075,5.311954491006239,2.0455947588840355
ruf20-489,1000.0,103.846,3000,103.846,3.9249945817921423,1.4828579524180785
ruf20-421,1000.0,151.607,3000,151.607,4.521421244032172,1.1751940422904226
ruf20-751,1000.0,31.305,3000,31.305,3.1303687432225358,0.5617309759683363
ruf20-573,1000.0,119.552,3000,119.552,4.166576187741815,1.4007477340894527
ruf20-122,1000.0,210.186,3000,210.186,4.642863711715219,1.8088042707315557
ruf20-908,1000.0,175.178,3000,175.178,4.47939402076779,1.4598532251361318
ruf20-696,1000.0,265.268,3000,265.268,4.824241665649879,1.8937457963373396
ruf20-683,1000.0,43.827,3000,43.827,3.3458268592905944,0.8786717027653876
ruf20-855,1000.0,49.697,3000,49.697,3.494256600692418,0.8043013599453044
ruf20-70,1000.0,156.61,3000,156.61,4.443657448831277,1.471263936705526
ruf20-390,1000.0,263.004,3000,263.004,4.900809425038161,1.7065617424914454
ruf20-312,1000.0,93.679,3000,93.679,3.614743889090984,1.6194599488463635
ruf20-330,1000.0,172.634,3000,172.634,4.665858160582179,1.1496475130173118
ruf20-444,996.0,342.785,3000,450.785,4.257161160214125,3.478728608284018
ruf20-261,1000.0,18.242,3000,18.242,2.5834952964514204,0.5255713019326368
ruf20-917,1000.0,57.576,3000,57.576,3.4556613892618877,1.1219102810726447
ruf20-653,998.0,302.802,3000,356.802,4.762645304189772,2.2842283042764744
ruf20-879,1000.0,224.738,3000,224.738,4.610260941364584,1.971450885553419
ruf20-911,1000.0,57.636,3000,57.636,3.5943504992231423,0.9670312547741174
ruf20-988,1000.0,131.006,3000,131.006,4.045389231310573,1.6745847299466556
ruf20-905,1000.0,22.627,3000,22.627,2.816983347616753,0.5938809180367713
ruf20-521,1000.0,78.228,3000,78.228,3.833102626803752,1.1528316146501443
ruf20-778,1000.0,104.403,3000,104.403,4.096408810403332,1.1999667694633305
ruf20-844,1000.0,47.476,3000,47.476,3.197881622309179,1.187600336947369
ruf20-623,1000.0,234.327,3000,234.327,4.790434120629155,1.665220705796348
ruf20-252,1000.0,97.943,3000,97.943,3.928510235409026,1.303609531636351
ruf20-925,1000.0,116.437,3000,116.437,3.9820166182250976,1.4718681852016418
ruf20-450,1000.0,158.304,3000,158.304,4.448891681218348,1.4687227186234448
ruf20-30,1000.0,265.3,3000,265.3,4.907139168011578,1.725432639286306
ruf20-22,1000.0,50.786,3000,50.786,3.4711750211580843,0.9581075839969249
ruf20-400,1000.0,39.919,3000,39.919,3.150117529657389,1.037759822923283
ruf20-285,1000.0,75.459,3000,75.459,3.855675481849068,1.0495964278497127
ruf20-611,1000.0,219.543,3000,219.543,4.766810107523127,1.5149008543099263
ruf20-805,1000.0,142.908,3000,142.908,4.367030068522061,1.4229716282788263
ruf20-545,1000.0,154.135,3000,154.135,4.23420804090961,1.9750706574911399
ruf20-889,1000.0,25.79,3000,25.79,2.9187151652422507,0.565420498638447
ruf20-345,993.0,499.636,3000,688.636,5.2935095905709835,2.612175157781117
ruf20-870,999.0,369.488,3000,396.488,5.010706202116344,2.4859435994225265
ruf20-642,1000.0,178.138,3000,178.138,4.367944952404185,1.8610111137391856
ruf20-598,994.0,539.545,3000,701.545,5.391306756650885,2.5534224005906654
ruf20-256,1000.0,116.61,3000,116.61,4.164699929070599,1.312458557476222
ruf20-659,1000.0,20.774,3000,20.774,2.7896710630568133,0.46549981580162747
ruf20-687,1000.0,107.614,3000,107.614,4.103522377361481,1.2200603890029773
ruf20-394,1000.0,114.776,3000,114.776,3.8214224883056684,1.6559049309678455
ruf20-685,1000.0,55.242,3000,55.242,3.2622594781354826,1.1804484368644097
ruf20-177,1000.0,215.515,3000,215.515,4.556751538806839,2.012811242540758
ruf20-909,1000.0,91.466,3000,91.466,3.9375638978974052,1.2153578065332402
ruf20-219,992.0,497.284,3000,713.284,5.324737879391431,2.2710367208736333
ruf20-717,1000.0,98.927,3000,98.927,4.032272248903634,1.249892769096347
ruf20-397,1000.0,77.126,3000,77.126,3.881015842717391,1.021607456269125
ruf20-892,1000.0,74.165,3000,74.165,3.7974869841025947,0.9809839359241042
ruf20-955,990.0,528.977,3000,798.977,5.437522075211544,2.2402292373307753
ruf20-210,1000.0,116.801,3000,116.801,3.873000127300534,1.8201971006812274
ruf20-541,1000.0,56.307,3000,56.307,3.5517054514524586,0.997512757920441
ruf20-931,1000.0,110.832,3000,110.832,4.094095561208441,1.3722542678843177
ruf20-740,1000.0,140.331,3000,140.331,4.325389668939914,1.5016711427529772
ruf20-196,1000.0,74.377,3000,74.377,3.912086717354749,0.8869968907573239
ruf20-583,996.0,603.178,3000,711.178,5.712338246343097,1.9858026639951278
ruf20-191,1000.0,105.836,3000,105.836,4.09772230348591,1.2606592862076413
ruf20-220,1000.0,90.222,3000,90.222,3.877383547929247,1.2799340731178543
ruf20-90,993.0,524.436,3000,713.436,5.4575213931617785,2.292121390023052
ruf20-470,1000.0,36.064,3000,36.064,3.2374441284813105,0.6896564002235589
ruf20-329,1000.0,56.344,3000,56.344,3.4815360716264347,1.0845372372374156
ruf20-564,1000.0,256.336,3000,256.336,4.7474352404079445,1.962104636927408
ruf20-944,1000.0,122.266,3000,122.266,4.162072192321681,1.3049832337434792
ruf20-812,1000.0,76.359,3000,76.359,3.7622293304792374,1.2136758083796453
ruf20-887,1000.0,39.395,3000,39.395,2.962699751879511,1.064467262882589
ruf20-455,1000.0,71.87,3000,71.87,3.511926885410045,1.4908644479858173
ruf20-263,1000.0,115.47,3000,115.47,4.215918777795548,1.2088903596036276
ruf20-613,1000.0,28.034,3000,28.034,2.912424661485206,0.7318802469063657
ruf20-841,1000.0,157.753,3000,157.753,4.354427090883193,1.6021581195165455
ruf20-127,945.0,852.315,3000,2337.315,5.879658707242151,2.7680502739642736
ruf20-246,1000.0,51.62,3000,51.62,3.354341097563734,0.9570541254087475
ruf20-732,1000.0,148.858,3000,148.858,4.4164559329049755,1.4373008090115427
ruf20-723,1000.0,209.578,3000,209.578,4.5847869849732605,1.859807576888746
ruf20-543,1000.0,61.894,3000,61.894,3.5883021606935963,1.1432015728492575
ruf20-413,1000.0,53.418,3000,53.418,3.40256986642233,1.0092676291916616
ruf20-280,1000.0,331.93,3000,331.93,5.045805268571971,2.054042972816128
ruf20-203,1000.0,61.618,3000,61.618,3.504038477931154,1.153722383473408
ruf20-729,997.0,311.692,3000,392.692,4.555221739760292,2.6962068425268324
ruf20-764,1000.0,138.71,3000,138.71,4.100329370173321,1.8494263612208732
ruf20-374,1000.0,158.222,3000,158.222,4.310099889054787,1.5265632472994
ruf20-561,1000.0,22.863,3000,22.863,2.857081586050504,0.5427365680961679
ruf20-388,1000.0,294.8,3000,294.8,5.024626395279734,1.6906513175613536
ruf20-206,1000.0,22.604,3000,22.604,2.8200547518042907,0.5539000035962041
ruf20-626,1000.0,121.428,3000,121.428,4.098567329265756,1.52416182525108
ruf20-615,1000.0,33.302,3000,33.302,3.2053610764740017,0.5972867920083292
ruf20-342,1000.0,126.387,3000,126.387,4.141275805589854,1.4824867291099297
ruf20-632,992.0,329.772,3000,545.772,4.496407005861762,2.671233953636879
ruf20-817,1000.0,30.623,3000,30.623,2.999925797243695,0.8046611468949035
ruf20-948,1000.0,47.068,3000,47.068,3.4085939568072834,0.9154048652921178
ruf20-792,1000.0,60.337,3000,60.337,3.495013311567537,1.1814454182395557
ruf20-695,1000.0,22.365,3000,22.365,2.8805820085965568,0.4491848918182134
ruf20-376,1000.0,233.85,3000,233.85,4.620205946142533,2.083728976906958
ruf20-331,1000.0,148.245,3000,148.245,4.484424037953687,1.1676950313969712
ruf20-105,1000.0,193.353,3000,193.353,4.568880458096268,1.6676039096527109
ruf20-893,1000.0,26.718,3000,26.718,2.9437439116179336,0.649703932374843
ruf20-956,1000.0,62.513,3000,62.513,3.536664532367197,1.1057990913499876
ruf20-568,1000.0,16.526,3000,16.526,2.6166608554716255,0.3808175190943361
ruf20-212,1000.0,45.869,3000,45.869,3.1464226211523765,1.1392425053581798
ruf20-452,1000.0,36.718,3000,36.718,3.1886894503455174,0.7671671924105637
ruf20-350,1000.0,117.344,3000,117.344,4.190319462107698,1.3462299006840692
ruf20-981,1000.0,178.895,3000,178.895,4.629703426434096,1.3836468641498527
ruf20-829,1000.0,157.247,3000,157.247,4.399709358481577,1.4313045794000903
ruf20-42,1000.0,128.125,3000,128.125,4.220373638811234,1.4058225705803342
ruf20-269,1000.0,122.474,3000,122.474,4.0750300541821876,1.5849414840298646
ruf20-273,1000.0,44.192,3000,44.192,3.1611669975655,1.0657705703970617
ruf20-587,1000.0,24.25,3000,24.25,2.813025609500498,0.7086396555235451
ruf20-309,1000.0,82.227,3000,82.227,3.932129684739239,1.0423948111649726
ruf20-932,1000.0,103.018,3000,103.018,4.063647298764197,1.1563789141460206
ruf20-673,1000.0,49.503,3000,49.503,3.557328509579844,0.7387531580989892
ruf20-4,1000.0,22.053,3000,22.053,2.8080108109754147,0.5460461510772603
ruf20-801,1000.0,169.313,3000,169.313,4.381505669999425,1.5609056954389628
ruf20-780,1000.0,37.912,3000,37.912,3.2352388015911564,0.7706025922330865
ruf20-113,1000.0,38.543,3000,38.543,3.1694282160546785,0.7774480476619825
ruf20-443,1000.0,151.881,3000,151.881,4.193155810858096,1.89933737589777
ruf20-199,997.0,316.765,3000,397.765,4.918458467767996,2.1269950089216563
ruf20-279,1000.0,176.106,3000,176.106,4.679140174534907,1.1824100287306538
ruf20-466,1000.0,124.558,3000,124.558,4.2938454163183515,1.2053102300910763
ruf20-628,1000.0,187.401,3000,187.401,4.460941580590704,1.7767931681819722
ruf20-759,1000.0,206.049,3000,206.049,4.498730827118147,1.9456488759806827
ruf20-760,1000.0,111.521,3000,111.521,4.241196320922589,1.0587714778009802
ruf20-904,1000.0,67.403,3000,67.403,3.682560342018356,1.0543189647204216
ruf20-258,1000.0,161.157,3000,161.157,4.041745254405796,2.1962211419124085
ruf20-311,999.0,221.166,3000,248.166,4.501457724182317,1.9918724146483207
ruf20-567,1000.0,21.996,3000,21.996,2.7539887619008527,0.5963601081054472
ruf20-557,1000.0,135.454,3000,135.454,4.187391659484351,1.5481485583483747
ruf20-29,1000.0,115.888,3000,115.888,3.8676076598301017,1.6498557045490532
ruf20-991,1000.0,61.681,3000,61.681,3.6651052160758626,0.9329321895040109
ruf20-242,1000.0,97.568,3000,97.568,4.030219692555729,1.2191184959494488
ruf20-16,1000.0,57.379,3000,57.379,3.5663897552568367,0.952623077333386
ruf20-816,1000.0,61.001,3000,61.001,3.5397368122688424,1.0653169474599777
ruf20-867,1000.0,276.104,3000,276.104,4.807135741731797,2.0954974290156088
ruf20-48,1000.0,71.691,3000,71.691,3.482254274741323,1.580862729545905
ruf20-346,1000.0,47.336,3000,47.336,3.298459227070826,0.9817069242760633
ruf20-742,1000.0,192.389,3000,192.389,4.618617514022698,1.4913421348565021
ruf20-202,1000.0,199.571,3000,199.571,4.66583755562475,1.5041578462634686
ruf20-888,1000.0,101.42,3000,101.42,4.093511399977421,1.2142405487900556
ruf20-396,915.0,1034.919,3000,3329.919,6.108497468567677,2.9057227412173474
ruf20-710,1000.0,162.86,3000,162.86,4.58095576615687,1.210810646531539
ruf20-198,1000.0,63.477,3000,63.477,3.7117126979588817,0.936100985805608
ruf20-338,1000.0,92.831,3000,92.831,3.792924441513441,1.4546997212182204
ruf20-305,1000.0,93.794,3000,93.794,3.885606463635545,1.4036174411169828
ruf20-419,1000.0,58.525,3000,58.525,3.5951359177096727,0.9189993151191947
ruf20-116,999.0,296.866,3000,323.866,4.877066002185769,2.069150973058024
ruf20-5,1000.0,171.902,3000,171.902,4.308947579389339,1.9121242807374759
ruf20-185,1000.0,276.967,3000,276.967,4.953762725071102,1.796775066042694
ruf20-432,1000.0,68.421,3000,68.421,3.8326381788674393,0.8611378608650666
ruf20-187,1000.0,39.106,3000,39.106,3.21832091156934,0.87051904454221
ruf20-104,1000.0,98.696,3000,98.696,3.5781038486595897,1.6914661398703932
ruf20-579,1000.0,19.488,3000,19.488,2.7198894380620864,0.48971918180118545
ruf20-468,1000.0,33.796,3000,33.796,3.230262253497133,0.5877999443083665
ruf20-791,1000.0,32.906,3000,32.906,3.181211412051286,0.6238599593344536
ruf20-17,1000.0,68.96,3000,68.96,3.8862307702554513,0.7176242106935031
ruf20-291,1000.0,17.801,3000,17.801,2.6237577803753775,0.46626790950520947
ruf20-146,1000.0,41.667,3000,41.667,3.1874202430175576,0.9049259946078201
ruf20-124,976.0,610.716,3000,1258.716,5.4340175382717195,2.7969338438113427
ruf20-304,1000.0,47.322,3000,47.322,3.463640760366333,0.8238271196275591
ruf20-533,1000.0,28.081,3000,28.081,2.771989218900161,0.922750225822995
ruf20-201,1000.0,156.472,3000,156.472,4.356945804539081,1.6531339924428392
ruf20-218,1000.0,50.303,3000,50.303,3.3893113383040117,1.0509571940403957
ruf20-902,1000.0,41.141,3000,41.141,3.184315332824081,0.9919650460009225
ruf20-912,1000.0,232.242,3000,232.242,4.699045140894272,1.9200270798291204
ruf20-473,1000.0,157.865,3000,157.865,3.9079787018661634,2.289341798106743
ruf20-237,1000.0,195.499,3000,195.499,4.614501876266799,1.4739380605068066
ruf20-401,1000.0,40.847,3000,40.847,3.3379736927251824,0.7712037198933817
ruf20-635,1000.0,128.731,3000,128.731,4.161263618737596,1.5807680089456129
ruf20-208,1000.0,203.931,3000,203.931,4.335810734932591,2.3480579013533265
ruf20-731,1000.0,262.904,3000,262.904,4.801274572517492,1.794377463419958
ruf20-520,1000.0,216.932,3000,216.932,4.483826121863855,2.15957263651584
ruf20-757,1000.0,57.147,3000,57.147,3.4272290204926725,1.1560530897314338
ruf20-460,988.0,413.253,3000,737.253,4.753278074777507,3.038272747432617
ruf20-701,1000.0,75.778,3000,75.778,3.8745595921957863,0.9620459709067457
ruf20-392,1000.0,210.766,3000,210.766,4.449931939772328,1.965748813904189
ruf20-974,1000.0,125.538,3000,125.538,4.0156135726356785,1.6590357796806536
ruf20-469,1000.0,214.693,3000,214.693,4.8356049578749705,1.3398893726279737
ruf20-485,997.0,352.414,3000,433.414,4.853972235763072,2.6512465658289566
ruf20-559,1000.0,135.573,3000,135.573,4.137439958835099,1.6951389425099046
ruf20-838,1000.0,53.554,3000,53.554,3.5075652550136787,0.9082030464273124
ruf20-744,1000.0,95.33,3000,95.33,4.1416319880204355,0.8845322084715682
ruf20-560,1000.0,244.59,3000,244.59,4.5603805243985756,1.9313185924530036
ruf20-935,1000.0,33.477,3000,33.477,3.038164096630361,0.8838468044529995
ruf20-823,1000.0,55.081,3000,55.081,3.459718915752221,1.0229924828927581
ruf20-415,1000.0,28.964,3000,28.964,3.0337249755864657,0.6363260808465805
ruf20-856,1000.0,113.057,3000,113.057,4.101985557148343,1.4594247625463366
ruf20-315,1000.0,290.495,3000,290.495,4.807577410534314,2.0471806027066726
ruf20-737,1000.0,25.896,3000,25.896,2.908065406905461,0.6374286719965329
ruf20-660,1000.0,38.477,3000,38.477,3.184918117121395,0.9539489340365086
ruf20-555,1000.0,161.33,3000,161.33,4.417479543553572,1.4233959340779987
ruf20-420,1000.0,41.544,3000,41.544,3.2016814551377726,0.9703100524794805
ruf20-828,1000.0,88.092,3000,88.092,3.6886707390461746,1.58262404523117
ruf20-513,1000.0,339.319,3000,339.319,4.997550041552022,2.2684982645489167
ruf20-334,1000.0,222.099,3000,222.099,4.66018877901915,1.8004898632026407
ruf20-617,1000.0,102.865,3000,102.865,3.8041303142451914,1.6847863369987517
ruf20-647,1000.0,31.425,3000,31.425,3.084339727037778,0.6706401853757709
ruf20-117,1000.0,94.063,3000,94.063,4.051015678651351,1.1043187735599855
ruf20-648,1000.0,330.918,3000,330.918,4.797303014266853,2.411953675501847
ruf20-796,1000.0,17.863,3000,17.863,2.6322665835452925,0.4646204524263655
ruf20-483,993.0,442.422,3000,631.422,4.922268095397995,3.0720752800250346
ruf20-100,1000.0,112.309,3000,112.309,4.177035973386208,1.2023438415695065
ruf20-351,1000.0,65.291,3000,65.291,3.822406009700332,0.7424921153584519
ruf20-666,1000.0,92.293,3000,92.293,3.8025035347185008,1.4142321438896548
ruf20-247,1000.0,68.661,3000,68.661,3.7973984503581484,0.9080839421072204
ruf20-250,1000.0,26.406,3000,26.406,2.9519200087260007,0.590349180708517
ruf20-958,1000.0,38.939,3000,38.939,3.2080593578719667,0.8503757819362002
ruf20-832,1000.0,85.897,3000,85.897,3.893273169729971,1.1715904327905975
ruf20-142,1000.0,127.163,3000,127.163,4.317405666400878,1.237847134755994
ruf20-35,1000.0,47.502,3000,47.502,3.378895207119569,0.9839451391977352
ruf20-637,1000.0,81.752,3000,81.752,3.7241322197538707,1.2876156471007563
ruf20-682,1000.0,111.141,3000,111.141,3.9687636493397767,1.5355852314249363
ruf20-530,1000.0,28.218,3000,28.218,2.987246899180334,0.6940882540752525
ruf20-387,999.0,191.349,3000,218.349,4.1883799578614465,2.1865129114570063
ruf20-153,1000.0,49.596,3000,49.596,3.3524297330603603,1.0512284965268615
ruf20-627,1000.0,92.111,3000,92.111,3.888994659547349,1.3444926428748283
ruf20-997,1000.0,108.033,3000,108.033,3.8538068874718605,1.6860768001876218
ruf20-857,1000.0,24.716,3000,24.716,2.925890195882184,0.5574931233852285
ruf20-945,1000.0,46.259,3000,46.259,3.293906125412673,1.0179427159121117
ruf20-134,1000.0,295.143,3000,295.143,4.969005956747863,1.8283862534499347
ruf20-616,1000.0,193.611,3000,193.611,4.514492617438083,1.7034363160605908
ruf20-698,1000.0,188.401,3000,188.401,4.680349847188504,1.3249680684127945
ruf20-85,1000.0,325.175,3000,325.175,5.010430301694842,2.111964567941028
ruf20-700,1000.0,117.305,3000,117.305,4.145288172423914,1.445681729016505
ruf20-102,1000.0,99.325,3000,99.325,4.1056347763903895,1.1009421841155251
ruf20-875,999.0,388.255,3000,415.255,5.110888836185479,2.303467035680855
ruf20-584,1000.0,22.563,3000,22.563,2.7720803543949657,0.6264590633365635
ruf20-619,1000.0,67.001,3000,67.001,3.5543822014780506,1.2511893545261032
ruf20-60,1000.0,19.312,3000,19.312,2.7003480127577633,0.4878005107798781
ruf20-834,1000.0,95.949,3000,95.949,3.702356015056784,1.6764620250981477
ruf20-193,965.0,657.959,3000,1602.959,5.378483228755695,3.1765632809563376
ruf20-953,1000.0,59.378,3000,59.378,3.4979051079163503,1.1805193386047799
ruf20-76,999.0,304.379,3000,331.379,4.769517178802145,2.3722461730274196
ruf20-872,1000.0,121.971,3000,121.971,4.3508592026462924,1.0696853841380214
ruf20-630,1000.0,60.442,3000,60.442,3.4920479961012587,1.100503243920702
ruf20-447,1000.0,69.69,3000,69.69,3.672488003674293,1.0731282924208618
ruf20-143,998.0,362.155,3000,416.155,4.951355886478044,2.4591553233515686
ruf20-527,1000.0,152.186,3000,152.186,4.3469492053001915,1.5685690270185793
ruf20-449,1000.0,84.867,3000,84.867,3.834025971944989,1.249388588063087
ruf20-278,1000.0,63.075,3000,63.075,3.7468138264237334,0.8405073373879708
ruf20-486,1000.0,34.04,3000,34.04,2.922880194805129,0.9487014701865637
ruf20-657,996.0,323.062,3000,431.062,4.769895853399043,2.410738249509173
ruf20-622,1000.0,49.285,3000,49.285,3.374363502308497,1.0606925760944719
ruf20-209,998.0,403.148,3000,457.148,4.993507427398984,2.7951693880691533
ruf20-37,1000.0,87.719,3000,87.719,3.774402887983582,1.4608716708095988
ruf20-563,1000.0,205.812,3000,205.812,4.734323092272954,1.4990239559863991
ruf20-980,1000.0,145.466,3000,145.466,4.373449716244332,1.5094238150371952
ruf20-670,1000.0,175.615,3000,175.615,4.2264162789689665,1.9490116347885234
ruf20-431,1000.0,190.175,3000,190.175,4.356477923691977,2.0467964436436326
ruf20-164,989.0,436.896,3000,733.896,4.952786931871503,2.8958316564215485
ruf20-268,1000.0,50.908,3000,50.908,3.5244798826289436,0.8089147112673964
ruf20-182,1000.0,25.872,3000,25.872,2.970619927287141,0.5521545302960306
ruf20-192,1000.0,122.546,3000,122.546,3.91670007645329,1.824438115520664
ruf20-293,1000.0,191.216,3000,191.216,4.512680224983587,1.7550117010694248
ruf20-963,1000.0,54.602,3000,54.602,3.567971976339911,0.8903117575801656
ruf20-120,1000.0,110.372,3000,110.372,4.183318244864623,1.1015159747255423
ruf20-691,1000.0,106.246,3000,106.246,4.041337340928598,1.2399315623538258
ruf20-492,1000.0,109.443,3000,109.443,3.8109211367995917,1.5798011839849087
ruf20-294,1000.0,61.236,3000,61.236,3.6390230008298734,0.9649967876819364
ruf20-709,1000.0,185.865,3000,185.865,4.4578456222581755,1.6522270692713148
ruf20-262,1000.0,331.772,3000,331.772,5.169943978110802,1.71959482773168
ruf20-257,1000.0,118.319,3000,118.319,3.9678957516516515,1.6391304392440287
ruf20-865,995.0,427.746,3000,562.746,4.911565808356411,3.080320373613689
ruf20-501,1000.0,186.071,3000,186.071,4.588107086722189,1.547247954716976
ruf20-859,1000.0,167.446,3000,167.446,4.580589108854355,1.396227343299726
ruf20-272,1000.0,48.701,3000,48.701,3.5057845747678216,0.7975716437988248
ruf20-482,1000.0,31.767,3000,31.767,3.1583704603803615,0.5886416783257461
ruf20-605,1000.0,223.944,3000,223.944,4.634385295730012,1.7377953839669145
ruf20-510,1000.0,70.475,3000,70.475,3.5001677396306254,1.2931181777981802
ruf20-588,1000.0,132.798,3000,132.798,4.2425062947386785,1.3929820131889312
ruf20-369,1000.0,94.061,3000,94.061,3.85406571485714,1.4407090645846587
ruf20-168,1000.0,268.873,3000,268.873,4.901078832832444,1.7950942461031931
ruf20-391,1000.0,46.599,3000,46.599,3.462888813358567,0.7662691628250665
ruf20-148,1000.0,53.568,3000,53.568,3.4953106302739716,0.94815339374221
ruf20-464,1000.0,57.622,3000,57.622,3.6103339862774835,0.9320833238522662
ruf20-877,999.0,392.382,3000,419.382,5.159740537050743,2.09954306273401
ruf20-712,994.0,416.445,3000,578.445,4.948367122479,2.7046398149455047
ruf20-313,1000.0,34.59,3000,34.59,3.1905694526902906,0.6938599420044576
ruf20-692,1000.0,57.363,3000,57.363,3.5314740404905627,0.9861090284694692
ruf20-511,1000.0,39.369,3000,39.369,3.3183396659266133,0.6541949973686358
ruf20-2,1000.0,56.867,3000,56.867,3.588577512683714,0.9344893396614163
ruf20-643,1000.0,150.12,3000,150.12,4.202373418503145,2.0064069970506844
ruf20-736,1000.0,72.702,3000,72.702,3.638718931764541,1.2968577114940927
ruf20-646,1000.0,23.658,3000,23.658,2.863275352337613,0.5983278067306174
