inst,succ,steps,max_iter,awg fined,mu,sig^2
ruf50-872,997.0,510.456,3000,591.456,5.829334078449348,0.8975997904912627
ruf50-881,993.0,536.849,3000,725.849,5.7212905043467535,1.2306819585418363
ruf50-520,1000.0,339.124,3000,339.124,5.469912340290765,0.8095412850549102
ruf50-421,1000.0,147.778,3000,147.778,4.592097473937463,0.7637805984592212
ruf50-218,928.0,996.149,3000,2940.149,6.3637475129365155,1.3599406847918292
ruf50-26,1000.0,322.528,3000,322.528,5.437837276931026,0.741824000557189
ruf50-110,1000.0,207.071,3000,207.071,5.007571111875396,0.6398139128382699
ruf50-558,1000.0,183.265,3000,183.265,4.847198258936925,0.7369507610517249
ruf50-206,1000.0,273.967,3000,273.967,5.152248986737699,0.909382378297241
ruf50-830,948.0,950.528,3000,2354.528,6.444862065828616,1.014408938187214
ruf50-936,1000.0,243.884,3000,243.884,5.136430051784758,0.7460229207187726
ruf50-961,1000.0,108.124,3000,108.124,4.467526290977955,0.43285059537080667
ruf50-760,999.0,474.804,3000,501.804,5.830934029378914,0.7199565440834589
ruf50-678,1000.0,452.567,3000,452.567,5.794949163947084,0.6758512587366794
ruf50-555,974.0,771.786,3000,1473.786,6.170264822682257,1.0520736547927283
ruf50-199,998.0,419.49,3000,473.49,5.638114500854173,0.820210013794894
ruf50-452,731.0,1655.08,3000,8918.08,7.0466840823985795,1.0709413289804628
ruf50-526,932.0,951.289,3000,2787.289,6.329741855524099,1.3010330399017354
ruf50-138,1000.0,141.91,3000,141.91,4.696482502933711,0.5260456975206114
ruf50-19,807.0,1423.139,3000,6634.139,6.800595581417374,1.3088970424541138
ruf50-496,1000.0,312.62,3000,312.62,5.349670727787816,0.8366775331971004
ruf50-855,1000.0,117.793,3000,117.793,4.5630939783309525,0.41745936234182335
ruf50-732,1000.0,371.364,3000,371.364,5.466684365221427,0.9349680974166782
ruf50-626,1000.0,323.967,3000,323.967,5.509491374643223,0.5779989266398634
ruf50-1000,997.0,502.158,3000,583.158,5.700968330942777,1.1310341979569198
ruf50-458,1000.0,339.355,3000,339.355,5.407317899306818,0.8594471002638933
ruf50-913,993.0,571.528,3000,760.528,5.850284279043178,1.1374250767874492
ruf50-498,1000.0,253.812,3000,253.812,5.178142404308444,0.7459374931722766
ruf50-219,528.0,2011.249,3000,14755.249,7.226184488328916,1.2887984331526505
ruf50-235,1000.0,485.199,3000,485.199,5.856715333588348,0.729099209422953
ruf50-328,974.0,684.59,3000,1386.59,5.93593194847107,1.2838458723102597
ruf50-151,943.0,930.187,3000,2469.187,6.255101674616155,1.4926494909874584
ruf50-321,1000.0,194.943,3000,194.943,4.909938906923198,0.7480772476355443
ruf50-368,1000.0,328.916,3000,328.916,5.438707448434802,0.7554179108664167
ruf50-652,1000.0,300.775,3000,300.775,5.424068790157258,0.5952050837791217
ruf50-633,921.0,1175.228,3000,3308.228,6.711778863728346,0.905902625248412
ruf50-825,985.0,579.029,3000,984.029,5.823816601622571,1.2139236057031193
ruf50-389,1000.0,186.888,3000,186.888,4.782259855598324,0.8160620447308743
ruf50-280,1000.0,364.843,3000,364.843,5.527528147983977,0.786272714908242
ruf50-225,994.0,662.423,3000,824.423,6.0662802091737,1.0274225142114772
ruf50-476,1000.0,282.081,3000,282.081,5.316133207534716,0.670957342959886
ruf50-932,1000.0,229.776,3000,229.776,4.9541747049497555,0.8703160498723725
ruf50-741,1000.0,93.995,3000,93.995,4.339085063612962,0.4023025623278277
ruf50-827,1000.0,200.034,3000,200.034,4.979241321514012,0.6289104040196537
ruf50-448,1000.0,337.362,3000,337.362,5.4432763643035065,0.8262021236131987
ruf50-999,979.0,753.817,3000,1320.817,6.240520353638592,0.8476516124103846
ruf50-838,870.0,1236.487,3000,4746.487,6.668656681401686,1.1613266888963825
ruf50-892,355.0,2421.149,3000,19836.149,7.595796583427554,0.7221994637594906
ruf50-529,966.0,845.05,3000,1763.05,6.329324164707803,0.9613983684668205
ruf50-677,1000.0,497.19,3000,497.19,5.896247959339513,0.6769466044406267
ruf50-988,790.0,1526.912,3000,7196.912,6.9412904676607265,1.093664365224904
ruf50-740,950.0,787.064,3000,2137.064,6.052790993224217,1.4114530685529427
ruf50-275,994.0,637.826,3000,799.826,6.061346690378861,0.888468133580612
ruf50-35,883.0,1234.15,3000,4393.15,6.6974579149847635,1.0857992204151847
ruf50-950,1000.0,84.042,3000,84.042,4.215585793390475,0.40258858785473167
ruf50-519,994.0,387.662,3000,549.662,5.49258223125851,0.9583912452632778
ruf50-574,1000.0,408.061,3000,408.061,5.6442556642423884,0.777975397228057
ruf50-916,996.0,672.059,3000,780.059,6.147040788217374,0.833358685261463
ruf50-685,665.0,1728.973,3000,10773.973,7.072337032466621,1.121258075829103
ruf50-921,1000.0,284.777,3000,284.777,5.218864243469737,0.9458110180137075
ruf50-501,966.0,785.221,3000,1703.221,6.11796736627693,1.3157986513166562
ruf50-638,972.0,896.027,3000,1652.027,6.396262454404425,0.9451035368636169
ruf50-900,1000.0,261.863,3000,261.863,5.229972475892523,0.68747943476412
ruf50-691,950.0,908.414,3000,2258.414,6.34027659806684,1.1132299913613943
ruf50-306,1000.0,148.67,3000,148.67,4.725089427730018,0.5550402285736192
ruf50-182,530.0,2088.423,3000,14778.423,7.355062566774388,0.9449662840082984
ruf50-54,910.0,1073.164,3000,3503.164,6.509959176225596,1.1612681875558937
ruf50-971,966.0,846.687,3000,1764.687,6.287340346318519,1.048559623729824
ruf50-902,1000.0,305.029,3000,305.029,5.276661533497196,0.9081809035658165
ruf50-536,970.0,581.713,3000,1391.713,5.674719140556789,1.4072654913554385
ruf50-4,738.0,1680.821,3000,8754.821,7.077109191803495,1.0174192530732349
ruf50-552,904.0,1156.453,3000,3748.453,6.605536435168482,1.1461471575813835
ruf50-169,659.0,1742.807,3000,10949.807,7.066260776643651,1.1917660015313252
ruf50-730,996.0,491.582,3000,599.582,5.798259645389452,0.8461725503515415
ruf50-754,1000.0,164.986,3000,164.986,4.810980678504117,0.5950687672659385
ruf50-75,985.0,514.16,3000,919.16,5.441991363697321,1.6847881382859087
ruf50-207,996.0,572.873,3000,680.873,5.944767947822172,0.9172526815765019
ruf50-929,985.0,810.727,3000,1215.727,6.344151091743456,0.8174854558985573
ruf50-550,1000.0,111.82,3000,111.82,4.485281314168767,0.44485665921796136
ruf50-580,834.0,1298.477,3000,5780.477,6.63764899307757,1.4555263686771833
ruf50-175,952.0,890.22,3000,2186.22,6.265751819256089,1.285805399333423
ruf50-319,997.0,488.919,3000,569.919,5.729994758971308,1.0228413785007178
ruf50-610,995.0,554.431,3000,689.431,5.94163891813489,0.8332707208031248
ruf50-546,1000.0,209.893,3000,209.893,5.085388041414018,0.5464441312320317
ruf50-890,1000.0,254.946,3000,254.946,5.1789361231157285,0.7458585020006829
ruf50-375,1000.0,141.585,3000,141.585,4.700018038974887,0.5159452954996223
ruf50-236,1000.0,261.109,3000,261.109,5.224418950220225,0.7326637910006978
ruf50-651,753.0,1510.911,3000,8179.911,6.848778592021477,1.39486025121529
ruf50-358,999.0,466.475,3000,493.475,5.789366736599392,0.7792226836352738
ruf50-257,1000.0,180.321,3000,180.321,4.828585484931055,0.7036567023374729
ruf50-92,1000.0,154.831,3000,154.831,4.778236742992543,0.5191377080626226
ruf50-159,911.0,1069.665,3000,3472.665,6.39998452998288,1.5231166462222085
ruf50-625,1000.0,487.3,3000,487.3,5.831873700801184,0.8230809784449393
ruf50-908,953.0,824.742,3000,2093.742,6.1833093040667,1.2078554767383758
ruf50-673,990.0,630.133,3000,900.133,6.002157437142159,1.01225260638173
ruf50-711,992.0,633.46,3000,849.46,6.068826889247318,0.8260908467781225
ruf50-125,1000.0,346.371,3000,346.371,5.4598305837998184,0.8454010984894005
ruf50-675,836.0,1394.889,3000,5822.889,6.839539817235358,1.089554034526654
ruf50-563,986.0,651.864,3000,1029.864,6.059391846862607,0.932425524444255
ruf50-189,1000.0,177.612,3000,177.612,4.867294552524709,0.657436604847579
ruf50-268,995.0,516.22,3000,651.22,5.703548485623898,1.1814616403792972
ruf50-743,887.0,1279.848,3000,4330.848,6.699920910775533,1.2323960784690193
ruf50-393,866.0,1303.123,3000,4921.123,6.713028432133687,1.2616133308549449
ruf50-152,845.0,1406.023,3000,5591.023,6.866225529345993,1.0442524750980458
ruf50-752,919.0,1025.062,3000,3212.062,6.438707224082334,1.23419509760393
ruf50-701,1000.0,400.518,3000,400.518,5.562816997478627,0.9626689934565543
ruf50-765,999.0,400.204,3000,427.204,5.610361619515098,0.7974797358351516
ruf50-590,1000.0,327.82,3000,327.82,5.383717142949561,0.8731773193895063
ruf50-905,968.0,750.422,3000,1614.422,6.092414320018199,1.1906849286812964
ruf50-42,914.0,1099.271,3000,3421.271,6.533790733498303,1.201434265703634
ruf50-525,1000.0,182.071,3000,182.071,4.836141209648719,0.7517680235540427
ruf50-967,1000.0,157.198,3000,157.198,4.752057913354148,0.6219715627474048
ruf50-117,1000.0,321.037,3000,321.037,5.4795592378815785,0.6128713286939
ruf50-249,1000.0,354.715,3000,354.715,5.409446016236786,1.0295439848479915
ruf50-370,1000.0,117.164,3000,117.164,4.512878257241578,0.4876135562963401
ruf50-663,1000.0,108.042,3000,108.042,4.412451020308652,0.5005003770465064
ruf50-323,812.0,1451.452,3000,6527.452,6.860800664396901,1.179993169040898
ruf50-388,656.0,1800.922,3000,11088.922,7.1346812926002166,1.0780563258729206
ruf50-914,937.0,1056.22,3000,2757.22,6.565524780148771,0.973192072150599
ruf50-693,999.0,502.513,3000,529.513,5.6916212874316825,1.1704989101310324
ruf50-842,1000.0,121.045,3000,121.045,4.527478335448072,0.518366138554011
ruf50-592,1000.0,262.564,3000,262.564,5.145047516420241,0.8365090183430605
ruf50-156,1000.0,179.299,3000,179.299,4.8407122416124615,0.6895485874909063
ruf50-734,998.0,343.698,3000,397.698,5.330456653016231,0.9873710872626222
ruf50-360,1000.0,86.813,3000,86.813,4.236258796115393,0.43967082830718074
ruf50-756,955.0,856.954,3000,2071.954,6.270353964775911,1.1490034443952766
ruf50-647,1000.0,244.773,3000,244.773,5.16391819122319,0.7048772486702389
ruf50-755,991.0,648.34,3000,891.34,6.053015057727513,0.9445700656316148
ruf50-884,1000.0,124.083,3000,124.083,4.430046090422251,0.7266384269070376
ruf50-65,992.0,401.812,3000,617.812,5.496755731656032,0.9285282956553221
ruf50-371,1000.0,433.022,3000,433.022,5.7052284398333715,0.7848124909973668
ruf50-230,850.0,1280.751,3000,5330.751,6.64721325420085,1.404275041854843
ruf50-233,1000.0,188.205,3000,188.205,4.882095878667517,0.7047107004793627
ruf50-582,970.0,873.661,3000,1683.661,6.377866898677964,0.9273887508714097
ruf50-171,988.0,648.588,3000,972.588,5.9759685516833985,1.1123951495316649
ruf50-6,992.0,698.244,3000,914.244,6.174729213925092,0.8668872682496094
ruf50-684,1000.0,163.657,3000,163.657,4.831324597668467,0.5444881066996563
ruf50-483,1000.0,257.845,3000,257.845,5.231297861160441,0.6786337318116222
ruf50-615,1000.0,301.022,3000,301.022,5.3181844040295605,0.7977066365057713
ruf50-862,1000.0,377.985,3000,377.985,5.62026835666501,0.6790551371740677
ruf50-301,941.0,1087.324,3000,2680.324,6.626524839924096,0.8859451471825117
ruf50-682,997.0,453.346,3000,534.346,5.6656079000892205,0.9977846157264703
ruf50-322,1000.0,229.541,3000,229.541,5.0932836326749555,0.7015036092196228
ruf50-314,1000.0,281.896,3000,281.896,5.286992741437992,0.7830575231013788
ruf50-723,999.0,475.879,3000,502.879,5.740924646375491,0.8952404369878282
ruf50-269,987.0,533.757,3000,884.757,5.661350255491896,1.3031847068823394
ruf50-834,1000.0,412.063,3000,412.063,5.596819464147281,0.9157954143615679
ruf50-922,993.0,589.496,3000,778.496,5.917639118778021,1.0648666217212455
ruf50-724,999.0,472.151,3000,499.151,5.790256606976172,0.7889103665907353
ruf50-85,1000.0,275.072,3000,275.072,5.295978897753883,0.7051831432889573
ruf50-533,999.0,459.84,3000,486.84,5.670582918417247,1.0573708798044865
ruf50-893,1000.0,253.747,3000,253.747,5.218091755836342,0.6421217060492689
ruf50-797,1000.0,177.182,3000,177.182,4.911212460347644,0.5658834560211871
ruf50-924,991.0,634.657,3000,877.657,6.089799745674032,0.8196712004862886
ruf50-37,1000.0,423.867,3000,423.867,5.637123778267923,0.911153785572844
ruf50-804,993.0,529.917,3000,718.917,5.800015280730717,1.0452180599381522
ruf50-84,1000.0,227.162,3000,227.162,5.167689291903971,0.5370329829588509
ruf50-71,1000.0,104.598,3000,104.598,4.3868585970635605,0.5243277931314237
ruf50-941,995.0,490.502,3000,625.502,5.744101436978738,0.9872099738589707
ruf50-668,1000.0,244.511,3000,244.511,5.145367608967925,0.7129613387813666
ruf50-223,1000.0,210.25,3000,210.25,5.043229079689023,0.6279592814460757
ruf50-126,1000.0,198.205,3000,198.205,4.939066543978301,0.6799656214867356
ruf50-10,1000.0,118.227,3000,118.227,4.477765740854694,0.5855339646014759
ruf50-998,999.0,289.135,3000,316.135,5.220907881966869,0.8975477155780568
ruf50-697,974.0,762.179,3000,1464.179,6.167453883742639,1.1199056294704504
ruf50-806,1000.0,244.985,3000,244.985,5.157829667650445,0.6920621757528553
ruf50-568,1000.0,374.227,3000,374.227,5.472164417325767,0.9795543550691425
ruf50-164,1000.0,211.388,3000,211.388,5.037852213511098,0.66060927193746
ruf50-803,882.0,1278.888,3000,4464.888,6.756496559591676,1.0737886554702094
ruf50-779,996.0,466.882,3000,574.882,5.674261523278426,1.0394442147137404
ruf50-379,902.0,1017.696,3000,3663.696,6.377033128783865,1.3504373909509824
ruf50-770,1000.0,170.72,3000,170.72,4.808246300245507,0.659564528948264
ruf50-309,996.0,514.381,3000,622.381,5.756779421530751,1.10253737337386
ruf50-485,1000.0,370.091,3000,370.091,5.571988051850188,0.7329262503907903
ruf50-959,1000.0,257.09,3000,257.09,5.198204635587835,0.7097768219365688
ruf50-720,999.0,472.557,3000,499.557,5.760496824726455,0.8910308893397452
ruf50-461,962.0,763.66,3000,1789.66,6.075094871238722,1.2900413685230083
ruf50-549,1000.0,191.765,3000,191.765,4.891597910110945,0.7413573086549102
ruf50-791,971.0,798.001,3000,1581.001,6.237417999927529,1.0392979647615304
ruf50-607,988.0,639.754,3000,963.754,5.9498773266948435,1.1088731183808844
ruf50-653,818.0,1476.215,3000,6390.215,6.916867097770234,1.039432408991748
ruf50-20,1000.0,326.539,3000,326.539,5.466770708976207,0.695250852806138
ruf50-992,998.0,489.702,3000,543.702,5.8499814414430125,0.7339218935083006
ruf50-710,991.0,710.777,3000,953.777,6.207139516140824,0.8187208818753404
ruf50-347,1000.0,324.86,3000,324.86,5.450071023243234,0.7113329016141566
ruf50-535,1000.0,337.818,3000,337.818,5.499708836912038,0.6904314079659994
ruf50-604,1000.0,278.528,3000,278.528,4.983668674779822,1.1998107888346647
ruf50-679,1000.0,252.627,3000,252.627,4.920901862553761,1.0582460361916857
ruf50-745,991.0,612.615,3000,855.615,6.0120386042415195,0.9159419416746986
ruf50-899,995.0,462.073,3000,597.073,5.641278774612925,1.0485469648870185
ruf50-343,961.0,651.893,3000,1704.893,5.791603039798894,1.4397873090541269
ruf50-44,934.0,1042.344,3000,2824.344,6.480436788875194,1.2589857076656554
ruf50-432,678.0,1693.245,3000,10387.245,6.984173308079751,1.3816444145646534
ruf50-246,982.0,702.742,3000,1188.742,6.054747034671625,1.1401105556497253
ruf50-111,1000.0,302.425,3000,302.425,5.318878285469427,0.8061266840376915
ruf50-993,1000.0,172.604,3000,172.604,4.820840894194805,0.6601571228411621
ruf50-267,1000.0,430.711,3000,430.711,5.727685110895091,0.7593331694307593
ruf50-114,985.0,790.398,3000,1195.398,6.192190589669995,1.1428763293066464
ruf50-613,1000.0,109.808,3000,109.808,4.4756317146685625,0.4474166762148495
ruf50-22,962.0,870.74,3000,1896.74,6.333627995525341,1.0334216900369713
ruf50-302,751.0,1593.689,3000,8316.689,6.946357173598684,1.295439386935912
ruf50-327,1000.0,224.535,3000,224.535,5.007302673000817,0.8094592421011378
ruf50-891,1000.0,270.207,3000,270.207,5.275012063102723,0.7026407904913023
ruf50-556,1000.0,297.614,3000,297.614,5.368544399963362,0.6881178984142778
ruf50-260,1000.0,184.508,3000,184.508,4.997503507056544,0.463370660376162
ruf50-833,788.0,1484.964,3000,7208.964,6.86344550582308,1.2442707643995117
ruf50-486,1000.0,234.503,3000,234.503,5.0862610124608425,0.7751057508867621
ruf50-510,900.0,1047.478,3000,3747.478,6.3133446138934355,1.7268531329528325
ruf50-397,999.0,426.402,3000,453.402,5.741577367294017,0.6856667894329864
ruf50-688,998.0,164.092,3000,218.092,4.613777539130595,0.7477347395053006
ruf50-521,934.0,970.399,3000,2752.399,6.37081867934481,1.2554477756937787
ruf50-508,999.0,411.52,3000,438.52,5.670631000011397,0.7949016290744264
ruf50-667,789.0,1521.258,3000,7218.258,6.954597394355639,1.018850891779525
ruf50-391,1000.0,378.946,3000,378.946,5.554223220483995,0.8466172336536725
ruf50-641,1000.0,322.176,3000,322.176,5.418338455340192,0.7855827199951336
ruf50-646,1000.0,254.884,3000,254.884,5.241508785316842,0.6285086799215823
ruf50-8,988.0,676.294,3000,1000.294,6.099814990280157,0.9486721902987344
ruf50-113,1000.0,244.819,3000,244.819,5.128707664193325,0.7612934607955814
ruf50-621,1000.0,112.329,3000,112.329,4.4621285990836475,0.5187810558000171
ruf50-167,908.0,1039.74,3000,3523.74,6.376207305956442,1.40573052769935
ruf50-639,713.0,1686.189,3000,9435.189,7.0388639022199735,1.1970504588382935
ruf50-211,1000.0,186.079,3000,186.079,4.977111637833088,0.519738264180976
ruf50-433,1000.0,229.131,3000,229.131,5.001266983044342,0.8274013768071666
ruf50-324,1000.0,222.839,3000,222.839,5.108669141913514,0.6227508869166395
ruf50-287,973.0,804.182,3000,1533.182,6.198886738873448,1.185767477466441
ruf50-163,989.0,593.739,3000,890.739,5.874550100801175,1.1796121251414247
ruf50-511,698.0,1689.185,3000,9843.185,7.053851826514915,1.0589734193133051
ruf50-738,999.0,385.18,3000,412.18,5.54184249907978,0.8661312238565676
ruf50-252,1000.0,151.964,3000,151.964,4.697676047319696,0.6418111928971286
ruf50-27,1000.0,261.739,3000,261.739,5.271098250543585,0.6193264711751059
ruf50-444,610.0,1918.876,3000,12448.876,7.237026788934651,1.001663626938137
ruf50-619,989.0,641.605,3000,938.605,6.044266201137613,0.950610018796293
ruf50-213,995.0,576.673,3000,711.673,5.902946280645118,1.0407275714106832
ruf50-431,1000.0,312.455,3000,312.455,5.4498249083184875,0.6323671100215518
ruf50-970,794.0,1476.143,3000,7038.143,6.897281776717339,1.094007830161323
ruf50-588,999.0,495.461,3000,522.461,5.770889457996372,0.9951867385520595
ruf50-484,246.0,2596.939,3000,22954.939,7.696587509157985,0.6570589890979731
ruf50-103,775.0,1409.958,3000,7484.958,6.724145949683182,1.5007553962694709
ruf50-544,1000.0,133.248,3000,133.248,4.574609495779161,0.6251890987115603
ruf50-336,698.0,1682.413,3000,9836.413,7.042964355319509,1.121266017868846
ruf50-181,1000.0,120.094,3000,120.094,4.4114864820640545,0.6632083564154188
ruf50-699,1000.0,246.935,3000,246.935,5.215250018361348,0.6230979844384286
ruf50-241,1000.0,368.638,3000,368.638,5.58672139310278,0.7238464643754231
ruf50-224,874.0,1338.259,3000,4740.259,6.847605388386584,0.9081471778872836
ruf50-680,996.0,489.809,3000,597.809,5.760278255242603,0.943685131150572
ruf50-608,990.0,714.567,3000,984.567,6.140978912053532,1.00710983760508
ruf50-813,985.0,735.825,3000,1140.825,6.143036596733766,1.1001990341959424
ruf50-814,999.0,398.36,3000,425.36,5.556405298450977,0.9348927599427497
ruf50-145,703.0,1505.548,3000,9524.548,6.71863693521434,1.7489151361811899
ruf50-53,932.0,850.595,3000,2686.595,6.083210508703138,1.5801513517046046
ruf50-522,530.0,2059.818,3000,14749.818,7.283066664154641,1.1903406248375294
